"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"16",1,19,4,21,2,29,6,2,29,3,1,11,6,3,6,1,3,5,16,2,3,4,1,3,3,2,15,1,1,1,2,2,2,1,6,4,2,2,3,1,4,3,3,4,20,3,2,4,5,2,5,1,3,2,1,14,14,5,2,6,5,4,5,1,11,5,1,4,12,2,6,3,1,4,5,2,29,2,6,2,6,4,4,5,81,6,18,2,6,2,2,6,2,5,3,5,1,1,2,14,7,5,2,1,2,6,5,8,3,2,3,5,2,1,5,50,54,5,1,4,3,21,1,2,4,9,6,3,4,3,3,7,5,2,1,2,3,19,83,7,1,2,105,1,1,2,11,3,3,2,1,1,3,3,27.5,1,1,4,6,2,5,2,5,2,1,17,2,4,3,6,5,3,18,4,3,3,2,6,5,8,4,3,3,1,7,57.5,3,3,3,1,1,2,1,1,24,2,1,1,8.5,1
"17",2,1,3,3,1,24,3,57,4,27,3,3,1,13,2,3,1,1,5,1,2,1,11,5,1,8,7,4,5,2,12,5,24,2,7,10,1,27,1,2,165,2,7,1,3,2,1,9,12,1,3,5,85,1,3,5,4,1,1,2,1,3,27,2,1,6,3,1,5,7,5,19,5,1,12,4,1,6,26,3,7,11,64,2,16,3,529,4,1,21,7,1,3,2,6,4,14,4,10,3,5,3,1,2,3,1,8,1,1,7,5,1,1,2,2,2,3,9,3,2,1,1,2,99.5,2,2,26,4,3,9,1,87,1,7,2,8,1,27,2,2,3,4,1,2,11,1,3,19,4,1,3,2,4,1,5,7,5,5,3,3,10,1,7,4,2,2,19,1,5,22,2,1,4,5,1,5,1,2,2,2,1,10,4,2,1,17,6,1,2,3,25,3,6,2,19,1,2,3,1,3
"18",3,15,5,5,6,9,9,3,19,52,115,2,3,98,111,2,6,256,7,5,196,6,3,90,2,274.5,8,2,102,3,3,29,404,68,5,9,153,4,2,18,22.5,9,13,2,12,5,5,60,3,12,115,2,8,25,13,173,3,9,3,47,7,5,35,10,23,10,9,5,21,13,2,5,3,11,7,12,2,3,10,15,1,6,11,18,4,4,60,3,2,3,678,3,5,4,4,30,16,492,5,150.5,274,4,20,9,8,3,10,4,5,5,80,3,3,8,7,6,93,123,25,1,2,163.5,11,314,7,3,3,1,16,10,57,6,3,316,4,119,975,8,5,8,2,5,27,10,13,4,94.5,8,2,55,38,30,234,2,11,9,2,30,223,15,11,5,3,7,4,93,3,34,2,7,3,124,22,57,4,1,4,8,3,48,3,2,12,65,40.5,91,4,7,8,30,56,94,4,9,3,3,4,8,4,8
"19",19,149,1,2,7,3,1,5,1,2,139,81,2,2,3,4,4,2,24,57,4,2,4,2,4,16,1,3,3,4,4,4,1,8,1,12,65,1,66,24,2,4,1,9,2,4,17,17,1,25,2,6,16,3,2,1,6,6,10,1,2,2,1,14,9,2,7,42,7,3,1,2,4,3,1,3,3,7,4,1,3,1,1,3,8,1,7,1,4,7,3,8,4,14,50,1,22,3,3,2,34,1,8,3,6,4,3,3,2,4,1,56,329.5,110.5,3,12,2,3,2,8,6,8,93,7,3,1,4,33,1,1,2,3,8,4,7,1,7,2,4,6,4,3,28,4,2,12,1,23,1,6,196,36,2,42,19,6,16,2,2,14,2,4,2,39,143,3,5,2,15,3,1,37,9,29,2,2,7,1,13,6,2,6,2,173.5,53,2,2,13,23,2,9,5,9,8,1,9,3,77,3,2
"20",15,2,2,1,35,2,4,1,3,1,2,18,5,1,10,6,2,3,1,4,1,5,6,1,15,1,2,5,4,5,1,1,12,3,2,3,3,5,121,3,1,1,2,3,1,1,3,1,2,8,1,3,2,12,6,2,2,2,4,3,3,1,2,20,2,1,2,6,2,1,13,1,2,2,2,1,6,1,1,5,2,2,2,1,1,2,1,6,3,1,1,33,1,1,2,2,2,5,1,1,1,2,3,4,1,2,1,10,4,1,2,2,22,7,1,1,1,4,4,3,8,31,3,1,1,8,1,2,2,5,6,2,2,1,3,9,2,1,1,1,5,1,3,3,6,3,2,7,6,7,23,6,1,4,1,8,3,1,1,1,1,3,1,1,10,1,1,3,6,1,4,8,3,1,32,6,3,3,1,1,37,1,1,3,2,6,1,2,1,6,2,1,2,73,2,4,5,42,5,47
"21",2,3,5,13,5,27,4,2,39,3,1,5,1,3,5,1,5,4,2,1,3,4,1,2,3,2,8,1,2,2,2,2,2,1,4,1,2,3,1,1,4,3,1,4,6,3,3,2,6,1,8,1,4,1,1,10,5,6,2,3,6,5,4,1,4,6,2,4,7,2,2,3,2,3,3,2,9,2,6,3,6,3,3,3,77,5,8,3,2,2,2,3,2,5,11,3,2,2,2,4,3,5,3,1,3,4,3,16,4,4,4,8,1,1,5,10,36,4,2,2,5,17,1,4,2,5,4,1,5,1,3,3,3,2,3,1,4,14,36,7,2,3,17,1,2,3,5,10,4,2,1,1,5,5,13,1,2,6,4,4,9,4,3,2,1,6,2,4,3,4,1,2,7,2,2,7,2,4,6,5,4,3,3,3,2,24,3,4,4,3,2,3,2,2,8,2,1,1,7,2
"22",1,2,3,3,1,14,3,14,2,6,3,2,3,8,1,2,2,1,4,3,2,2,7,5,1,3,4,3,4,4,5,3,25,2,5,4,1,6,3,3,45,2,5,3,3,2,1,4,5,2,3,7,19,2,3,3,4,1,3,2,2,3,11,4,2,4,4,1,4,7,5,31,4,1,6,4,1,7,9,2,4,7,9,2,20,4,218,4,1,10,5,1,3,2,2,7,26,4,5,3,2,3,2,2,4,1,4,1,1,5,3,2,2,2,2,3,2,8,4,4,1,2,3,74,4,2,8,2,3,4,2,53,2,4,1,32,2,21,2,2,1,2,2,4,7,1,2,11,2,1,2,2,2,1,2,7,10,2,3,2,5,2,4,3,2,3,9,2,8,5,2,1,4,3,1,4,1,3,2,2,1,5,4,1,1,8,5,2,6,2,6,2,4,1,6,1,2,3,3,3
"23",3,9,4,6,7,4,7,3,9,54,154,1,5,29,34,5,4,156,3,4,352,7,5,20,2,179,6,2,121,5,3,8,173,82,10,5,179,5,2,6,9,9,7,2,7,4,5,18,4,5,25,3,7,7,6,379,3,27,4,22,4,4,19,5,6,3,3,7,6,5,4,4,5,22,5,25,3,3,7,6,1,4,7,21,7,3,4,8,3,3,698,7,5,4,4,9,27,347,6,41,167,4,10,5,9,5,7,5,5,6,40,3,3,5,7,4,23,24,18,1,3,171,9,94,6,6,2,3,6,5,16,9,4,150,5,27,909,6,3,3,4,5,13,7,8,4,81,5,3,28,24,18,62,2,9,6,3,16,76,21,11,5,5,27,3,47,4,27,4,3,3,94,9,20,5,1,5,6,3,8,3,2,7,104,42,36,4,7,2,8,9,88,3,4,3,3,5,5,5,6
"24",4,38,1,2,4,2,1,4,1,2,28,6,6,2,3,4,3,2,15,12,4,1,3,3,4,6,3,5,1,1,4,5,1,3,1,2,6,1,6,5,2,4,4,6,2,5,6,3,1,15,2,5,3,3,2,2,1,3,5,1,1,2,1,7,7,1,5,8,1,3,1,2,3,2,1,3,2,5,2,1,3,1,2,4,3,1,2,1,4,4,3,14,4,3,21,1,7,1,3,2,5,2,4,3,2,3,2,3,2,2,2,40,217,14,3,2,3,2,1,5,2,28,20,2,3,1,3,23,1,3,4,2,5,3,4,2,3,2,4,5,3,4,3,3,1,5,1,14,1,3,106,17,4,14,6,4,4,3,2,3,2,3,2,6,44,2,3,1,10,2,4,20,2,6,3,3,4,1,8,3,2,7,2,30,14,1,2,5,10,1,3,4,5,3,1,6,3,41,2,1
"25",6,1,2,1,8,1,2,1,3,1,2,11,4,1,9,3,1,3,1,2,1,3,9,1,5,1,1,6,5,3,1,1,3,4,2,6,3,2,18,2,1,1,3,1,1,1,2,1,2,3,1,2,2,4,4,1,2,2,1,4,3,1,2,3,1,2,1,2,2,1,6,1,1,4,2,1,4,1,1,5,2,2,1,1,1,2,1,2,5,1,1,20,1,1,1,2,1,3,1,1,1,1,1,4,1,2,1,2,3,1,1,1,5,3,1,1,1,1,3,3,4,27,2,1,1,3,1,4,2,2,1,1,1,1,2,4,1,1,1,1,5,1,1,2,4,2,3,3,5,4,14,3,1,3,1,2,1,1,1,1,1,1,1,1,5,1,1,3,1,1,5,3,1,1,4,2,3,2,1,1,8,1,1,2,3,5,1,1,1,4,1,1,1,10,2,4,4,13,1,4
"26",2,4,4,8,5,22,3,1,29,3,1,6,3,3,4,1,4,4,2,1,3,3,1,2,3,1,7,1,1,1,2,2,2,1,3,1,2,2,1,1,4,3,1,4,8,3,2,2,6,1,6,1,2,2,1,11,6,5,1,3,5,4,3,1,4,4,2,4,8,2,2,4,1,2,4,2,16,2,4,3,6,3,2,3,54,5,11,2,3,2,2,3,2,4,10,3,1,2,2,4,2,5,3,1,2,4,4,9,2,2,3,6,1,1,3,9,32,2,1,2,3,11,1,3,2,5,3,1,4,1,3,3,3,2,1,1,3,9,20,7,2,3,17,1,1,3,4,6,4,2,1,1,3,4,22,1,2,5,4,2,5,3,3,2,1,8,2,4,2,5,2,2,9,2,2,6,2,3,4,4,4,3,2,3,3,16,3,3,3,3,1,2,2,2,5,2,1,1,6,1
"27",1,1,2,2,1,12,2,18,2,9,3,3,2,9,1,2,1,1,5,2,2,2,6,4,1,3,4,3,4,2,7,3,19,2,4,3,1,5,3,3,52,2,5,3,3,2,1,3,5,2,3,5,25,1,3,3,5,1,2,2,2,5,13,3,1,3,4,1,4,7,5,20,3,1,7,3,1,7,10,2,4,6,9,2,18,4,340,4,1,9,5,1,3,1,2,5,21,3,4,3,3,3,1,2,4,1,6,1,1,5,4,1,2,2,2,2,2,6,3,3,1,1,2,86,3,2,9,2,3,2,1,52,2,5,2,16,1,17,2,2,1,2,1,2,7,1,2,12,2,1,2,2,2,2,2,5,8,2,3,4,3,2,4,3,2,2,17,1,7,9,1,1,2,4,1,4,1,4,2,2,1,5,4,1,1,6,5,2,2,1,5,3,3,1,8,1,2,2,1,3
"28",3,10,5,5,3,4,7,3,14,47,93,1,1,28,44,3,3,151,6,4,225,6,4,17,2,230,9,2,75,5,3,9,219,41,5,8,126,4,2,5,6,9,6,2,5,4,5,15,3,5,40,3,5,12,9,223,2,16,4,48,4,3,17,4,5,5,3,6,6,5,3,3,5,11,5,15,2,3,8,8,1,4,6,21,6,2,5,5,2,3,685,4,5,3,5,8,22,388,5,44,137,4,13,5,7,5,12,4,4,6,45,3,3,5,7,3,24,35,12,1,2,97,9,180,6,3,2,3,6,6,23,8,4,177,4,42,880,4,3,3,3,4,6,8,8,4,60,3,1,22,18,12,71,1,8,4,3,11,90,21,9,5,5,19,3,33,4,22,4,4,3,60,12,25,3,1,5,9,3,13,2,2,7,71,37,36,4,4,4,7,12,105,4,3,3,3,5,6,4,6
"29",4,52,1,3,4,3,1,4,1,2,66,10,4,2,6,5,5,2,17,20,4,1,3,3,4,13,3,7,2,3,4,5,1,4,1,2,20,1,8,30,2,4,4,5,2,5,7,7,1,21,2,7,7,3,2,1,1,3,5,1,1,2,1,9,6,2,9,11,3,3,1,2,4,3,1,5,3,6,3,1,3,2,3,4,8,3,2,1,4,5,3,16,4,6,58,1,16,1,3,2,11,2,4,4,3,3,2,3,3,3,2,46,229,45,4,6,5,4,2,5,5,23,44,5,4,1,5,33,2,3,5,2,5,3,6,2,4,2,4,6,4,5,7,3,2,6,1,13,3,5,261,21,4,14,6,13,4,4,2,5,2,4,2,15,127,3,3,2,10,2,4,80,8,10,4,2,4,2,11,3,3,7,3,36,23,1,2,9,16,2,7,4,7,4,1,6,3,39,5,2
"30",8,2,3,1,17,1,4,2,3,1,2,30,6,1,7,4,2,3,1,3,1,4,14,1,12,2,1,5,6,4,1,1,4,3,2,5,3,3,85,2,1,1,3,1,1,1,3,1,2,4,1,2,3,5,4,2,3,2,3,4,3,1,2,5,2,1,1,3,1,1,6,1,2,4,2,1,5,1,1,5,2,1,1,1,1,1,1,3,5,1,1,22,1,2,1,2,2,5,1,1,1,1,2,3,1,2,1,2,5,1,1,2,10,3,1,1,1,1,4,4,7,24,3,1,1,6,1,5,1,5,2,1,1,1,3,5,2,1,1,1,7,1,2,4,5,2,3,2,10,6,36,3,1,3,1,2,1,1,1,1,1,1,1,1,6,1,1,3,3,1,5,7,1,1,5,3,3,1,1,1,9,1,1,2,2,11,1,1,1,5,2,1,1,25,2,4,4,18,2,5
"31",2,8,4,12,4,29,4,3,73,3,1,3,5,2,9,1,4,6,5,2,3,3,1,2,4,2,10,1,1,1,1,2,2,1,5,1,1,2,2,1,5,3,1,4,6,3,4,2,4,2,4,1,1,2,1,34,8,3,3,4,5,3,4,1,5,3,1,2,4,1,4,3,1,2,3,3,20,4,2,2,5,4,3,3,104,5,35,2,5,2,2,3,3,3,4,3,1,2,2,7,4,5,1,2,4,4,5,10,2,1,3,8,2,1,2,32,28,6,1,1,3,6,1,2,3,4,2,3,7,3,2,5,3,3,2,2,6,14,27,3,1,3,7,1,1,2,5,5,2,2,1,1,4,5,13,1,1,6,4,2,5,3,3,2,2,4,2,3,3,4,3,2,3,3,5,2,2,4,3,3,4,4,1,1,4,39,3,2,3,1,1,2,2,3,4,1,1,2,7,2
