"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",1,2,2,22,1,9,1,2,1,49,2,1,1,13,1,1,1,3,1,2,1,1,3,1,1,3,60,1,9,1,35,1,24,2,13,1,4,3,1,1,38,1,1,6,37,2,4,1,38,1,151,1,47,24,1,2,70,92,1,3,2,35,11,1,1,1,1,2,1,1,1,2,12,5,1,3,12,44,2,1,1,24,9,41,1,3,1,1,4,9,3,4,7,5,6,2,21,2,105,2,1,3,1,2,2,1,1,3,12,1,1,1,47,1,2,1,11,24,4,3,1,33,1,22,4,1,4,1,1,8,1,2,3,1,44,8,4,1,1,2,2,32,2,207,21,9,2,27,6,28,2,3,2,5,11,1,2,17,1,6,1,72,2,15,1,39,1,1,2,5,16,1,1,4,1,1,11,1,2,1,13,1,1,5,2,6,2,10,5,3,1,1,13,1,3,8,5,1,1,92
"12",35,3,21,26,28,53,46,1,332,2,35,69,2,8,4,2,4,1,3,1,17,4,1,3,2,37,9,2,91,11,80,2,3,3,1,2,7,4,2,21,42,2,9,2,3,26,9,7,5,2,6,2,129,8,2,11,4,41,4,29,1,1,5,2,6,97,9,3,155,9,30,3,18,1,4,2,1,18,6,2,4,4,96,1,5,1,2,5,1,10,62,1,27,19,270,1,22,1,10,3,7,2,18,6,19,6,2,1,6,13,6,2,1,10,5,3,8,1,2,2,2,10,2,11,11,67,1,33,18,4,6,41,2,3,9,2,1,2,2,3,1,3,3,1,1,2,20,1,1,15,90,21,3,1,6,2,11,10,22,4,2,1,3,1,2,1,83,6,1,3,62,4,15,43,2,74,209,22,1,54,43,72,2,95,11,12,3,1,80,8,56,4,87,2,15,14,94,3,8,166
"13",23,19,5,18,9,459,71,44,218,141,305,25,7,2,81,304,356,190,17,3,14,2,429,176,3,82,6,30,19,2,82,264,1,47,144,133,220,2,61,537,69,8,107,9,1,6,8,76,19,5,123,63,12,14,51,87,1,5,75,7,169,126,58,8,43,27,29,8,2,19,14,7,5,299,72,1,68,71,3,40,79,62,416,134,37,7,9,54,80,2,1,12,218,2,60,3,6,9,221,5,42,9,463,7,3,14,3,44,1,56,56,249,13,5,217,631,291,570,82,421,34,236,27,31,2,15,16,332,25,112,11,1,579,25,14,45,135,198,6,228,80,4,1,297,44,27,67,219,41,511,926,19,4,22,138,52,29,112,3,71,18,4,16,197,3,59,82,19,77,695,64,379,2,250,79,287,15,52,6,29,11,5,64,10,12,30,19,4,42,14,11,7,31,4,12,65,37,208,2,181
"14",163,6,10,268,274,141,201,157,258,1,1,187,42,109,37,40,327,207,9,66,9,18,19,19,319,86,510,6,5,77,152,180,10,78,3,30,276,22,25,15,44,5,16,11,2,25,180,44,6,54,94,5,4,16,63,249,588,1,9,141,490,114,445,24,93,10,19,217,9,11,215,173,316,74,18,61,653,1,42,31,144,61,58,68,6,82,35,13,71,1,74,78,6,24,33,160,34,129,1,23,2,108,203,60,62,21,30,115,34,508,282,48,5,4,39,59,4,17,914,1,12,447,639,10,1,5,327,159,17,30,2,85,90,39,746,11,9,310,101,72,137,9,191,25,98,104,71,10,19,252,28,174,57,28,68,80,327,22,11,201,15,36,512,24,13,146,174,514,57,195,660,126,70,45,155,265,158,84,23,9,68,17,391,107,46,2,7,408,2,6,38,5,42,45,770,1,4,10,502,19
"15",11,1,14,74,601,16,61,3,59,53,15,74,3,25,57,8,21,2,4,24,2,14,124,12,8,4,261,11,6,32,52,261,5,46,50,7,10,1,22,56,2,53,3,7,6,1,1,4,3,10,102,6,3,3,8,29,68,9,2,1,32,47,1,34,5,2,12,252,68,5,8,84,16,26,22,22,34,78,13,13,2,5,1,26,117,379,5,264,65,3,40,24,9,219,1,24,14,4,22,1,6,39,2,1,24,2,72,33,13,18,330,6,14,86,360,166,266,12,49,188,3,9,9,1,42,2,38,87,64,114,3,11,19,14,45,16,41,4,10,8,5,187,91,3,2,120,1,9,13,7,1,7,176,3,3,26,4,12,27,10,76,2,1,11,6,10,373,13,56,1,2,34,87,9,43,135,1,8,19,76,8,97,100,142,1,32,1,11,1,1,155,2,36,3,74,6,25,2,4,109
"16",1,1,1,14,3,3,1,2,1,31,11,6,2,21,1,12,2,1,6,3,2,1,2,1,1,1,2,2,9,1,4,1,3,3,160,1,1,3,2,9,3,1,1,1,7,2,1,1,11,1,90,4,2,3,4,1,3.5,10,1,1,8,3,2,2,6,2,15,1,2,2,17,1,1,1,2,1,1,34,3,1,1,3,1,2,5,1,2,1,1,1,3,6.5,1,6,2,1,10,3,16,8,1,1,2,3,6,1,1,1,3,1,1,2,3,1,1,2,1,4,2,1,2,79,2,9,2,1,20,32,3,11.5,1,1,2,2,186,2,1,1,1,1,1,1,2,15,3,3,6,38,3,1,7,1,7,84,5,1,2,2,2,1,2,2,2,18,1,22,14,2,1,4,3,20,1,58.5,1,1,8,1,4,13,3,3,2,1,12,5,1,2,1,2,1,1,7,2,1,8,3,1,1,4
"17",2,44,5,186,1,1,5,1,374,2,1,11,1,2,2,10,1,2,1,1,1,4,3,13,3,47.5,22,1,3,11.5,15,2,4,5,2,35,24,2,1,8,1,2,3,2,5,4,3,2,49,2,3,3,273,1,3,16,2,3,3,5,2,1,1,1,5,70,1,3,19,1,1,3,2,7,1,2,3,2,1,2,2,1,3,1,1,2,1,2,2,2,4,6.5,12,13,609,2,1,1,4,11,80,3,8,1,1,3,2,3,2,40,2,1,1,8,14,41,12,1,4,48,4,2,1,3,100,16,5,4,2,8,52,19,45,1,5,1,2,154.5,2,2,18,3,1,5,1,1,2,8,2,35,47,6,1,3,2,3,1,4,3,6,1,7,11,2,3,1,3,7,51,2,150,13,6,3,3,2,56,19,2,18,8,45,1,64,13,1,375,1,2,7,6,3,43.5,1,5,9,59,2,3,8
"18",41,4,2,4,10,303,2,13,137,4,6,145,3,13,12,337,7,289,18,2,4,7,123.5,2,2,22,11,23,4,18,2,28,2,2,65,2,48,8,66,411,32,48,8,27,1,1,2,20,4,10,76,5,1,40,120,6,3.5,2,78,2,1,35,69,31,40.5,12,352.5,5,1,29,64,33,3,103,30,7,160,92,2,12,26,60,86,26,8,4,21.5,12,38,118.5,1,4,81,54,31.5,9,4,4,26,1,4,5,55.5,21,2,4,490.5,15,4,422,48.5,119,2,6,15,160.5,554,6,48,218,7,11,57,39,1,35,18,200,7,11.5,22,7,100,27,69,15,16,36.5,9,17,72,69,31,29,5,458.5,110,76.5,20,18,73,7,5,18,14.5,49.5,20,282,1,21,4,1,26,77.5,2,26,209,1,3,916.5,2,604,17,12.5,13,90,126.5,70,74,76,386,55,4,4,107,2,2,19,5,13,3,19,16,33,4,23,21,75.5,20,55.5
"19",60,103,38.5,88.5,37.5,241,620,6,73,1,3,52,60,92,4,5,81.5,39,19,21,108,2,1,18,269,10,80.5,30,2,3,351,296,5,155,9,3,9,6,86,14.5,62,106,18,4,11,8,213,5,57,38,244,2,28,5,2,72,434,7,14,36,701,13,205.5,48,195.5,26,7,6,3,6,209,41,48,324,4,52,80,4,315,5,4,4,4,3,374,43,14,4,32,5,10,91,3,1,276,456,17,15,5,330,3,8.5,15,16,120,10,191.5,29,45,51,31,17,91,84,12,1,2,2,124.5,2,1,185,17,131.5,3,2,102,9,119,2,3,25,15,38,23,5,3,11,29,106,38.5,2,7,31,96,22.5,3.5,53,32,188,4,16,3,21,6,14,8,1,15,2,3,73,100,95,6,20,732,85,4,3,318,149,97,2,31,6,515,29,170,1,7,53,58,512,11,6,19.5,56,86,6,10,61,28,8,19,1,50,48,49,1
"20",63,3,3,51,297,2,3,3,44,3,8,1,4,3,9,9,50,3,43,5,6,3,238.5,4,39.5,2,24,6,7,2,1,73,1,1,4,4,2,1,5,2,90,5,26,208,4,13,21,4,1,3,1,1,70,4,1,19,60,1,20,4,65.5,2,9,17,99.5,7,33.5,515,224,3,5,8,5,19,5,13,2,1,31,3,3,35,30,6,6,12,160.5,9,5,4,120,110,2,7,1,3,178,5,29,2,6,15,46,2,4,2,34,119,1,3,10,40,164,16,103,6,224,88.5,1,30,3,1,3,1,4,4,2,1,10,1,6,3,38,93.5,1,34,33.5,3,3,4,14,31,3,1,4,161,1,1,1,43,1,3,220,1,3,2,37,27,6,5,15,6,1,1,26,70.5,4,5,2,1,1,6,123.5,1,2,317,1,8,79,12,1,376.5,10,66,1,28,3,22,23,9,49,4,51,3,143,3,7,12,17,5
"21",1,1,1,8,2,4,1,3,1,38,5,2,2,15,2,2,2,1,5,3,2,1,3,1,1,1,1,2,4,1,3,1,2,5,29,1,1,5,1,2,2,1,1,1,5,1,1,1,2,1,24,1,1,2,3,1,1,3,1,1,3,4,2,1,2,1,4,1,4,1,5,3,1,1,1,1,1,8,2,1,1,2,1,1,2,1,2,1,1,1,1,3,3,1,2,1,2,2,7,4,1,2,2,3,2,1,2,1,3,1,1,2,2,1,1,1,1,2,2,1,2,59,1,3,1,1,7,5,2,4,1,2,1,2,72,4,2,1,3,1,1,1,1,3,3,2,2,5,2,1,3,3,2,28,1,1,2,2,2,1,2,2,1,4,2,9,11,1,1,2,2,8,1,22,1,2,3,1,2,2,2,1,2,1,2,3,1,2,2,1,1,1,3,2,1,3,2,1,1,2
"22",2,23,2,82,1,1,4,1,253,2,1,3,1,1,1,13,1,2,1,2,1,5,1,7,3,19,5,1,2,5,8,2,4,2,3,12,4,2,3,1,1,2,2,2,3,4,3,3,13,2,1,3,364,1,2,10,2,1,2,5,2,1,1,2,1,22,1,2,14,3,1,2,4,13,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,3,3,2,5,11,488,2,1,1,1,8,50,1,4,1,1,3,1,2,2,11,2,1,3,3,2,40,7,1,7,81,4,2,2,2,49,7,4,2,1,2,7,4,19,1,2,1,1,103,2,2,8,2,2,2,1,1,4,3,1,49,13,4,1,2,2,2,1,1,3,2,1,4,4,1,3,1,1,4,76,3,55,2,3,9,2,1,10,4,1,7,10,89,1,8,14,1,108,1,1,7,8,2,19,1,2,2,23,2,2,6
"23",25,3,4,6,3,115,3,11,47,4,3,29,3,4,6,183,5,64,7,1,4,6,152,2,2,4,6,11,6,23,2,12,3,1,27,3,52,8,12,169,22,14,4,5,1,2,2,7,10,4,21,5,2,45,39,4,3,2,29,3,1,20,19,10,25,4,114,3,2,38,101,87,2,185,6,3,48,72,3,4,12,49,32,8,5,3,5,6,13,32,2,1,22,69,10,4,3,4,13,2,3,3,22,6,3,4,456,7,4,750,53,604,1,8,69,181,367,6,118,141,6,6,7,10,2,24,9,16,7,12,6,9,20,4,20,7,4,24,5,5,44,43,17,5,4,345,110,14,4,11,47,5,6,8,34,8,6,253,1,11,4,1,30,48,1,5,53,2,3,746,5,324,15,41,31,95,138,17,23,16,419,23,3,3,160,2,10,6,5,13,7,8,16,6,4,37,19,17,7,64
"24",40,72,13,29,20,70,433,8,38,3,2,35,58,13,4,3,44,22,8,44,16,2,2,14,221,10,133,7,5,4,222,146,5,142,4,2,6,4,25,8,21,40,5,3,33,3,202,4,41,14,159,2,8,4,4,13,219,18,36,7,695,3,129,55,65,24,5,5,3,4,209,9,25,336,3,33,56,3,85,5,4,3,6,4,81,16,7,3,8,4,6,17,2,2,498,133,18,7,4,120,10,9,17,7,27,5,77,11,21,13,7,3,21,42,4,12,2,5,138,2,1,64,13,66,4,3,77,19,57,3,3,29,4,9,14,2,3,18,11,34,18,3,4,10,200,8,5,27,12,135,2,16,5,5,6,4,22,3,6,3,3,37,27,13,4,12,716,133,4,4,107,145,22,2,16,3,501,15,52,1,7,24,14,256,3,13,8,47,108,4,6,65,15,7,7,1,73,22,5,1
"25",22,2,3,13,153,2,6,2,81,1,12,1,4,2,7,5,7,3,11,4,5,4,112,5,15,3,3,3,3,2,1,16,1,4,5,4,2,1,4,4,19,5,9,111,4,7,5,2,1,3,2,4,12,3,1,6,58,4,6,2,23,2,3,5,33,3,25,444,99,2,2,1,3,3,4,5,3,1,45,3,3,15,10,3,3,4,45,4,4,2,47,98,1,3,1,3,164,3,47,1,2,11,21,2,5,2,9,68,1,2,5,7,37,2,44,2,69,36,1,9,3,1,3,1,3,2,3,1,4,1,2,1,10,33,1,12,12,5,1,3,4,25,3,1,2,44,1,2,3,28,1,1,198,1,3,3,10,13,4,4,5,7,2,2,12,20,20,3,2,1,1,3,192,1,3,673,1,6,112,5,1,124,6,6,1,8,2,17,19,5,17,3,40,3,19,4,1,11,4,4
"26",1,1,1,6,2,3,1,3,1,28,6,2,2,26,2,2,2,1,5,3,2,1,3,1,1,1,1,2,4,1,3,1,1,3,139,1,1,5,1,4,2,1,1,1,9,1,1,1,2,1,29,1,2,2,2,1,2,4,1,1,3,3,2,2,1,1,4,1,4,1,3,1,1,1,2,1,1,15,2,1,1,2,1,1,2,2,1,1,1,1,1,3,3,2,2,1,3,2,9,3,1,1,2,3,4,1,1,1,4,1,1,2,3,1,1,1,1,4,2,1,2,58,2,5,2,1,9,8,6,5,1,2,3,2,74,2,2,1,1,1,1,1,1,5,2,2,2,9,1,1,4,3,2,35,1,1,2,3,2,1,2,2,1,5,2,9,8,2,1,3,2,12,1,29,1,2,3,1,2,5,2,1,3,1,2,3,1,2,2,1,1,1,6,2,1,5,2,1,1,2
"27",2,27,2,75,1,1,3,1,343,3,4,5,1,2,1,14,1,2,1,2,1,5,1,7,3,17,6,1,2,6,9,2,4,2,3,11,8,2,2,2,1,2,2,2,4,5,3,3,24,2,1,3,313,1,3,10,3,2,5,4,2,1,1,1,2,43,1,2,53,3,1,2,3,11,1,2,2,1,1,2,2,1,2,2,1,1,2,2,2,4,3,2,7,9,600,2,1,1,1,7,73,2,3,1,1,3,2,2,2,9,2,1,1,8,2,45,8,1,27,37,4,2,1,2,55,12,3,2,1,2,11,5,24,1,2,4,1,55,2,2,12,2,2,3,1,1,3,4,2,53,19,4,1,2,2,2,1,1,3,2,1,4,6,2,3,1,6,5,77,2,80,3,3,8,2,1,15,6,1,9,9,64,1,16,11,1,154,1,1,7,7,2,15,1,6,2,21,2,2,4
"28",29,4,5,8,5,222,6,7,35,4,9,47,3,7,8,320,4,167,6,1,6,7,143,2,2,4,8,12,6,22,2,17,3,1,67,3,32,7,18,237,64,22,6,6,1,2,2,7,8,4,22,6,1,84,43,4,1,1,44,2,1,20,39,15,25,4,179,3,1,32,70,47,2,196,5,3,71,89,3,5,17,54,187,11,7,3,19,7,55,48,2,1,28,38,11,4,6,4,61,2,3,3,22,5,2,4,395,16,3,588,62,524,2,9,50,137,486,7,105,153,5,5,14,9,1,30,11,62,9,20,10,11,29,8,28,7,6,14,5,7,38,34,30,14,4,384,123,13,5,11,67,5,6,8,23,27,6,232,1,12,4,1,27,60,1,8,70,1,5,792,3,542,10,19,37,55,202,31,38,47,235,32,2,4,190,2,7,6,3,19,3,16,18,6,3,18,20,24,9,107
"29",51,44,19,50,22,124,696,11,27,2,1,81,49,25,4,6,218,32,11,63,45,2,2,11,329,16,126,7,3,3,309,267,5,87,4,2,11,6,68,8,31,52,10,4,19,3,181,5,69,20,133,2,9,4,4,25,271,16,47,13,730,4,144,48,80,20,7,7,3,4,254,15,64,476,3,36,77,3,108,7,6,3,4,6,186,20,26,3,22,3,6,17,2,1,311,241,13,10,4,175,6,7,14,11,30,6,141,37,42,15,12,3,25,35,9,7,2,5,102,2,1,113,13,107,4,2,97,23,79,3,5,26,5,10,14,1,3,17,28,40,18,3,5,15,182,8,5,49,26,164,2,15,5,10,6,6,23,2,14,3,3,63,45,27,4,43,656,74,4,4,158,181,26,2,22,3,428,24,60,1,6,26,37,525,3,10,9,42,63,6,5,48,21,8,10,1,53,31,5,1
"30",40,2,3,19,261,2,4,2,57,1,12,1,4,1,6,5,13,3,44,4,4,4,105,5,51,3,5,4,5,2,1,20,2,4,7,4,2,1,4,1,24,6,7,117,2,7,8,2,1,3,2,4,21,3,1,5,49,3,6,5,33,2,3,4,43,3,14,554,123,2,2,3,4,5,4,7,3,2,77,3,3,28,24,3,4,6,55,6,7,2,47,214,1,4,1,3,223,5,31,1,2,10,24,2,5,2,15,93,1,2,6,12,49,2,85,4,103,34,1,50,3,1,3,1,3,3,2,1,7,1,2,1,12,67,1,17,19,4,3,4,4,31,3,1,3,61,1,2,3,20,1,2,124,1,4,3,9,15,4,5,8,5,2,1,14,15,11,3,2,1,1,4,177,1,3,607,1,7,63,3,1,138,10,20,1,22,2,14,14,5,21,4,38,3,55,3,1,16,4,6
"31",1,1,1,8,2,2,1,2,1,13,6,1,2,13.5,2,2,2,1,4,2,1,1,3,1,1,1,1,2,7,1,3,1,3,2,31,1,2,3,2,9,2,1,1,1,5,2,1,1,3,1,39,2,2,2,1,1,1,4,1,2,3,3,2,2,1,1,7,1,1,1,9,1,1,1,1,1,2,15,2,1,1,3,1,2,2,1,1,1,1,1,1,3,1,2,2,1,7,2,3,3,2,2,3,3,1,1,2,1,3,1,1,2,4,1,1,1,1,7,2,1,1,60,2,7,2,1,4,14,4,3,1,3,1,2,44,4,1,1,1,2,1,1,1,9,2,2,4,12,1,1,4,4,6,5,1,1,1,4.5,2,1,2,3,1,12,1,27,1,1,1,3,2,1,1,40,1,1,12,1,2,8,1,1,2,1,4,1,1,2,3,1,1,1,1,2,1,2,2,1,1,4
