"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",2,14,1,3,1,6,1,1,8,4,1,35,3,1,2,1,18,1,70,1,1,98,1,1,1,11,2,1,1,28,4,2,3,2,1,2,3,3,58,1,1,2,2,1,6,1,47,5,2,8,1,3,2,2,23,1,16,1,1,21,2,1,5,1,34,133,1,1,1,3,1,3,1,1,1,3,6,1,1,1,1,1,4,1,10,2,6,1,1,1,2,29,2,2,2,5,1,2,1,1,1,2,1,1,2,1,1,4,1,1,1,1,5,13,1,1,6,8,1,1,1,2,1,27,1,4,1,12,2,1,2,2,1,3,2,4,1,1,14,1,1,1,8,6,2,18,2,3,1,1,1,1,1,9,5,6,1,3,2,1,6,10,1,8,2,1,1,1,1,1,5,2,1,4,2,1,3,4,1,2,1,21,1,27,2,1,1,1,1,1,1,2,3,1,1,2,2,3,3,7
"12",1,1,5,1,2,256,5,3,24,2,5,1,1,3,3,2,4,2,58,2,2,95,3,9,2,7,1,3,2,1,3,1,1,1,3,1,5,2,23,3,2,1,3,8,1,37,148,3,1,1,19,1,3,5,1,7,9,2,35,1,1,2,1,2,7,16,4,2,2,1,2,9,2,2,3,2,2,13,12,5,12,13,3,2,15,1,101,5,4,2,1,3,12,1,3,2,2,1,2,2,2,1,3,4,1,3,3,8,6,4,2,9,1,35,4,7,1,1,3,2,6,1,2,2,7,3,5,48,1,2,1,1,2,2,1,1,2,3,1,2,2,2,11,2,1,1,3,1,2,2,2,3,2,1,6,1,3,4,3,6,1,1,3,1,1,2,31,3,7,2,2,1,7,1,3,2,8,2,2,3,2,1,23,18,1,68,2,2,114,27,2,10,5,2,5,4,1,1,2,21
"13",3,16,2,2,32,2,2,2,5,5,6,86,83,8,1,3,3,25,1,3,3,120,88,3,8,17,7,2,24,7,199,6,2,15,116,30,20,7,5,2,3,4,9,4,14,57,119,10,32,7,3,12,1,4,24,6,21,8,4,5,7,13,14,197,2,26,2,16,62,4,72,1,38,4,4,1,1,4,54,31,154,9,5,47,3,3,12,42,13,6,482,1,76,4,1,1,33,5,17,6,3,76,48,17,3,124,176,1,65,2,38,168,3,17,14,2,2,2,2,17,24,3,3,5,326,41,98,37,12,12,3,45,10,109,19,80,3,205,57,8,9,5,16,15,106,2,125,2,3,6,28,4,35,2,8,5,5,164,38,16,392,45,2,311,3,5,26,19,20,17,25,5,48,7,1,87,97,19,36,9,21,2,16,7,30,176,4,6,28,4,13,8,12,56,2,24,41,191,1,191
"14",148,5,43,25,211,215,7,105,2,3,110,494,87,26,23,75,15,13,49,10,6,3,215,13,22,22,15,98,7,329,13,7,7,22,23,17,2,70,76,7,244,12,1,2,25,242,1,63,3,226,138,4,26,139,420,12,4,35,2,82,31,26,13,63,359,375,6,106,4,135,26,10,33,6,7,209,545,20,165,2,57,73,41,31,22,68,27,454,65,354,5,25,17,73,82,3,22,89,194,4,66,55,151,7,143,10,5,57,71,137,59,2,267,125,180,41,5,310,11,30,60,365,367,93,8,2,27,237,5,24,65,9,3,336,146,42,77,13,534,150,4,3,14,1,3,56,4,7,10,46,8,123,429,5,29,24,147,45,6,14,3,3,5,23,86,176,38,710,4,12,3,166,3,50,13,39,31,3,156,5,501,3,30,22,8,151,6,23,140,3,39,93,36,298,16,68,62,120,375,811
"15",43,8,6,4,63,47,4,214,406,1,2,346,2,2,55,73,1,3,4,127,4,1,218,32,80,14,28,9,6,11,24,30,195,4,27,93,1,20,38,71,191,3,15,7,8,200,10,122,4,50,403,5,19,1,12,21,73,16,3,58,3,22,9,3,65,84,8,5,137,2,3,18,3,5,6,9,110,2,6,77,20,14,1,57,2,439,73,267,202,94,29,42,3,29,103,6,196,206,57,3,14,36,35,3,9,2,10,3,32,3,4,18,71,104,11,48,11,228,20,10,26,73,19,1,5,48,3,1,36,4,4,62,6,4,56,100,13,2,11,5,21,8,63,122,5,6,21,4,4,15,289,54,36,12,2,28,12,2,74,20,21,4,10,38,6,4,167,96,2,281,1,26,26,18,11,3,17,1,211,1,170,6,4,1,47,25,3,105,12,2,12,36,2,120,13,1,12,10,11,378
"16",3,2,1,4,2,23,1,2,7.5,1,1,4,2,2,1,2,8,1,2,2,1,79,1,1,1,2,1,1,1,1,19,2,1,27,1,3,2,4,2,6,2,1,2,2,1,2,2,1,2,3,14,2,2,1,1,2,5,1,1,5,1,1,1,2,10,10,1,1,1,8,1,1,2,2,1,1,1,1,1,13,5,1,1,3,108,1,2,2,2,1,3,4,1,1,2,7,1,2,1,2,1,1,1,1,2,2,7,1,1,2,2,3,2,3,1,4,11.5,5,1,1,2,1,1,2,1,2,3,1,2,2,2,1,1,9,2,1,1,4,3,3,1,1,1,4,7,2,24,1,1,1,2,2,2,2,1,2,3,1,9,2,4,2,2,2,1,1,1,2,1,1,1,2,1,6,1,1,3,3,1,2,1,1,4,1,5,1,1,3,2,2,2,4,2,1,1,2,2,2,2,1
"17",1,1,2,1,1,83,2,3,3,2,2,3,1,1,3,1,5,2,3,1,2,1,2,2,2,1,2,2,2,2,2,1,4,2,7,1,1,2,43,10.5,1,2,1,3,2,1,13,2,1,1,1,1,1,5,2,1,2,2,6,2,2,3,4,1,2,2,3,2,4,3,2,2,1,1,4,2,10,2,3,1,1,7,3,1,28,2,1,1,1,2,2,1,2,2,1,1,16,1,2,1,2,2,2,2,3,3,1,3,2,3,1,2,1,18,3,5,1,4,2,2,1,2,2,1,11,1,1,3,1,1,1,5.5,2,3,1,3,2,2,6,2,3,2,8,2,1,1,3,3,4,9,1,1,1,1,2,1,1,3,5.5,1,2,1,5,1,2,3,2,1,2,3,3,1,5,2,3,2,2,4,2,3,2,2,2,2,4,2,3,1,1,11,1,1,5,8,2,1,1,1,1,2
"18",2,3,3,7,5,3,3,1,1,3,4,2,14,3,12,3,6,5,13,3,4,33,82,35,11,3,12,3,3,3,17,4,2,80,2,95,3,5,14,4,4,3,3,1,10,5,28,7,20,2,8,5,8,3,12,5,9,17,3,3,5,2,30,337,6,5,7,7,17,4,18,27,4,5,5,4,6,3,12,3,7,3,8,7,40,3,27,6,5,4,45,92,261,4,3,2,8,24,4,5,4,17,8,5,1,112,22,2,20,18,5,4,7,2,2,39,6,9,4,4,3,12,7,16,243,16,2,34,3,8,3,4,3,4,4,13,6,27,57,5,4,6,4,1,25,6,27,47,3,67,20,5,63.5,3,5,4,5,31,113.5,5,41,7,1,11,3,11,14,88,3,2,2,164,3,3,2,15,109,5,4,4,7,4,1,9,3,169,2,2,7,19,52,2,1,7,3,3,12,27,4,14
"19",4,366,4,2,18,50,4,4,2,6,13,1,12,5,20,4,3,4,8,18,8,2,76,8,3,5,577.5,65.5,17.5,4,7,134,6,6,4,212.5,59,3,186,1,747.5,5,13,47,26,11,1,125,4,52,2,3,5,419,9,4,1,10,2,4,91,15,3,360.5,534,11,4,4,22,46,5,4,23,3.5,2,26,11,33,4,5,2,58,9,4,3,5,5,4,17,7,4,7,27,10,7,3,2,3,3,4,6,3,6,4,635,32.5,2,5,7,4,11,1,141,6,742,2,21,391,3,209,741,98,6,6,3,4,6,32.5,6,34,306,3,4,35,70,16,25,17,82,80,2,4,2,3,5,20,2,34,2,199,7,6,74,7,17,7,4,5,1,4,45,27,4,10,27,259,6.5,48,4,68,7,142,2,5,24,3,11,2,15,12,8,5,74.5,28,1,32,5,4,39,3,4.5,23.5,41,87,9,26,3,95,87,139
"20",208,12,6,6,60.5,2,83,8,56,4,3,11,3,4,143,5,2,24,1,83.5,3,10,638,4,13,4,26,5,4,5,3,3,36,1,3,242,4,1,1,3,52,4,4,6,3,7,3,46,5,5,5,4,6,2,34.5,3,7,353,5,1,3,41,5,5,1,22,11,12,6,1,3,5,3,3.5,9,3,8,16,2,7,4,22,26,109,1,10,4,33,70,3,1,2,5,3,20,4,25,6,16,3,3,5,10,6.5,69,1,13,8,4,1,3,5,58,1,11,8,5,121,5,3,29,216,18,3,24,9,5,5,4,22.5,4,2,7,1,25,22.5,4,7,1,1,6,3,3,33,14,4,1,4,16,3,330,8,83.5,4,7,9,2,2,20,10,1,3,3,7,24,21,6.5,3,30,79,4,159,4,1,5,7,1,1,5,1,40,3,18,3,8,154.5,4,13,3,1,3,34,6,6,6,5,34,6,156,177
"21",3,2,2,4,2,39,1,1,4,1,1,2,3,1,1,1,7,1,2,2,2,96,1,1,1,2,1,2,1,2,4,2,1,5,1,2,1,3,2,3,2,1,2,2,1,2,3,1,2,3,10,2,1,1,2,2,6,1,1,4,2,1,2,2,2,2,1,1,1,4,1,1,1,2,1,1,1,1,1,4,4,1,1,2,34,2,2,3,2,1,3,2,1,2,1,5,1,2,1,3,1,1,1,1,2,2,5,1,1,2,2,4,2,2,1,2,6,3,1,1,2,1,1,3,1,2,2,2,2,2,2,1,1,13,2,1,1,2,2,3,1,3,2,3,2,2,7,1,1,2,2,1,1,2,1,2,3,1,5,2,1,2,2,2,1,3,1,1,1,1,1,2,1,4,1,1,3,3,1,1,2,1,3,1,3,1,1,3,2,3,2,2,2,1,1,2,1,2,1,1
"22",1,1,1,1,1,15,2,3,3,3,2,3,1,2,2,2,5,2,3,1,1,1,2,2,2,1,2,1,2,1,1,1,4,2,4,1,2,1,33,5,1,3,1,3,2,1,2,2,1,1,1,1,2,4,1,1,1,2,4,3,1,2,3,1,1,1,2,2,3,2,2,4,2,1,2,2,10,3,2,1,1,2,2,1,11,1,1,1,1,3,2,1,2,1,2,1,4,1,2,1,2,2,2,2,3,3,1,2,2,4,1,3,1,5,2,3,1,4,2,2,1,2,2,1,3,1,1,1,1,1,1,3,2,3,1,2,2,1,3,2,2,2,5,1,1,1,2,2,3,1,1,2,2,1,2,1,1,3,6,1,3,1,5,1,2,2,2,2,2,3,2,1,5,1,2,2,2,4,2,3,1,2,1,2,6,2,2,1,1,5,1,1,3,3,2,1,2,1,2,2
"23",2,3,3,6,7,2,3,2,1,4,3,4,4,4,18,5,3,5,4,3,4,11,9,7,4,4,7,3,3,3,7,3,2,24,2,56,3,5,14,4,3,2,3,1,5,6,16,3,8,2,5,4,5,2,3,3,4,19,3,5,5,3,14,196,7,6,5,5,6,3,5,2,4,4,6,5,7,2,6,2,3,4,5,4,5,3,8,5,4,6,32,42,154,4,3,2,8,9,4,5,3,7,4,5,1,39,6,3,8,8,4,5,4,3,3,15,4,5,4,4,3,3,8,10,56,6,3,6,3,3,3,4,5,4,3,4,4,6,18,4,4,5,4,2,18,4,29,16,2,48,6,5,31,3,6,3,6,19,35,3,22,4,1,5,3,6,4,39,3,2,3,76,3,3,3,8,96,5,3,4,5,3,2,4,5,143,3,2,7,18,23,3,1,5,3,5,5,6,3,7
"24",4,78,4,3,24,5,4,4,2,5,11,1,5,5,19,4,8,4,9,6,9,4,16,4,3,3,284,74,17,5,5,102,3,3,5,113,25,4,48,1,715,5,6,13,7,10,1,22,3,9,2,5,4,102,27,4,2,49,2,2,12,25,1,342,306,10,4,6,7,41,4,3,20,3,3,8,4,13,5,3,2,8,6,3,2,4,3,2,8,4,4,5,9,7,8,3,2,4,3,4,8,3,3,3,641,6,2,4,3,3,12,1,78,11,632,1,11,116,3,64,512,232,9,4,4,4,5,12,6,23,106,5,4,14,12,3,7,8,20,11,3,4,1,4,3,9,3,47,4,63,4,3,46,7,9,7,4,6,1,4,21,13,4,3,9,133,3,4,4,9,5,19,4,6,12,3,6,2,6,10,4,6,24,27,1,5,5,4,19,2,3,9,24,19,4,6,3,19,38,28
"25",72,4,5,2,85,1,32,5,24,2,4,6,2,3,80,3,2,27,1,80,3,3,541,3,17,5,13,4,4,4,3,4,13,1,3,122,4,2,1,2,61,4,4,4,3,4,4,4,4,5,3,3,9,3,11,5,3,237,6,1,3,14,4,4,3,5,6,4,4,1,3,5,3,5,4,3,8,4,3,6,5,6,8,17,1,5,4,7,54,2,1,3,3,3,10,7,6,3,6,2,4,4,5,4,15,1,4,6,6,1,3,2,45,1,5,4,2,45,5,3,9,157,3,2,5,3,4,3,4,6,4,2,3,1,6,12,3,4,1,1,5,1,3,9,9,3,1,8,5,6,349,7,30,4,4,4,2,2,7,6,2,3,3,4,15,11,9,3,8,22,4,45,2,2,4,4,1,1,4,2,8,4,13,3,4,34,4,5,3,1,4,8,9,6,5,3,11,4,82,96
"26",3,2,2,3,1,23,1,1,4,1,1,3,2,1,1,1,7,1,4,2,1,67,1,2,1,2,1,2,1,2,4,2,1,7,1,2,2,3,2,3,2,1,2,2,1,1,7,1,2,3,10,2,1,1,2,2,6,1,2,4,2,1,3,2,6,2,1,1,1,5,1,1,1,2,1,1,1,1,1,10,3,1,1,2,46,2,2,3,2,1,3,2,1,2,1,6,1,2,1,4,1,1,1,1,2,2,7,1,1,2,2,3,2,2,1,2,6,2,1,2,2,1,1,3,1,2,1,1,2,2,2,1,1,14,2,1,1,3,2,3,1,3,2,4,3,3,11,1,1,1,2,2,1,1,1,1,2,1,9,2,2,2,2,2,1,3,1,1,1,1,1,2,1,4,1,1,3,3,1,1,2,1,3,1,6,1,1,3,1,2,2,3,1,1,1,2,1,2,1,1
"27",1,1,1,1,2,15,2,3,3,3,2,1,1,2,2,2,5,2,2,1,2,1,3,1,2,1,2,1,2,1,1,1,5,1,5,1,1,1,26,5,1,3,1,3,2,2,2,2,1,1,1,1,2,4,1,1,1,2,5,1,1,2,2,1,1,1,2,2,3,2,2,3,2,1,3,2,10,3,2,1,1,2,2,1,12,1,1,1,1,2,1,1,2,1,2,1,4,1,2,1,2,3,2,2,3,3,1,2,2,4,1,2,1,7,2,3,1,4,2,1,1,2,2,1,6,1,2,2,1,1,1,2,2,3,1,2,2,1,4,1,2,2,9,1,1,1,2,2,3,2,1,1,2,2,2,2,1,3,3,1,3,1,5,1,2,2,2,2,2,2,2,1,5,1,3,2,2,4,2,3,1,2,1,2,4,2,2,1,2,7,1,1,3,4,2,1,2,1,2,2
"28",2,3,3,7,6,2,3,2,1,4,3,4,4,5,18,3,3,6,8,3,4,24,13,9,6,5,10,3,3,3,8,3,2,29,2,68,3,5,41,2,3,2,3,1,4,12,13,6,8,2,6,5,3,3,4,4,4,18,3,3,5,3,18,292,4,7,5,5,9,3,5,6,3,3,8,4,7,2,6,2,4,3,9,5,5,3,12,5,6,4,108,77,143,4,3,2,8,11,3,5,3,12,4,8,1,78,13,3,7,6,4,4,5,3,3,19,5,5,3,4,3,4,7,34,62,12,3,7,3,13,3,5,4,4,4,6,4,9,58,4,4,5,4,2,22,4,40,17,2,44,6,5,31,3,6,3,5,21,42,3,26,4,1,4,3,5,11,57,3,3,3,74,4,3,2,8,112,5,3,6,4,3,2,5,5,168,3,2,7,49,24,2,2,8,3,5,5,9,3,17
"29",4,128,4,2,18,11,4,4,2,5,27,2,5,4,14,5,6,5,10,17,12,4,34,6,3,3,361,108,23,5,5,193,3,3,4,138,17,4,88,1,636,5,5,30,7,9,1,62,3,14,3,3,6,375,16,3,2,22,1,5,15,13,1,282,412,6,4,4,11,52,4,2,27,4,2,26,4,46,8,3,2,9,10,3,2,4,3,2,18,6,4,5,31,8,8,3,3,4,5,3,7,2,3,4,656,7,3,4,3,3,25,1,227,12,658,1,18,240,4,92,758,214,15,4,3,3,5,29,6,43,144,4,6,19,42,4,18,13,98,25,3,4,3,3,2,8,3,24,4,121,7,6,39,6,10,9,4,5,1,6,18,13,3,3,23,310,7,33,4,16,5,84,3,5,26,3,8,2,7,14,5,6,23,70,1,8,5,4,25,3,4,19,25,22,4,11,4,28,35,110
"30",100,4,5,5,84,1,29,5,34,2,4,13,3,3,105,4,1,18,1,182,3,2,668,3,21,4,23,4,4,4,3,4,79,2,3,158,4,2,1,4,48,4,4,4,3,4,4,10,4,4,7,4,11,2,21,5,3,251,4,2,3,58,5,3,2,4,6,6,4,1,3,9,4,6,4,3,5,4,3,4,5,7,19,24,1,6,4,24,55,3,2,3,3,3,9,8,9,3,11,2,4,4,5,3,61,1,6,6,4,1,3,5,55,1,5,4,4,68,5,3,32,164,6,2,5,4,4,3,5,8,4,3,3,1,9,13,3,4,1,2,6,1,1,15,11,2,1,6,5,4,437,10,41,4,4,4,3,2,10,7,1,3,4,5,27,9,17,3,8,67,4,72,2,2,6,4,1,1,4,2,9,4,15,3,3,74,4,9,3,1,3,9,6,9,5,3,12,3,73,137
"31",2,2,1,6,2,11,2,1,5,1,1,2,3,1,1,2,4,1,2,2,1,34,1,2,1,1,2,1,1,2,7,2,2,11,1,2,1,3,2,3,2,1,2,2,1,1,3,1,2,3,3,2,1,1,1,2,5,1,1,5,2,1,4,3,9,2,1,1,1,4,1,1,2,2,1,1,1,1,1,3,5,1,1,2,57.5,2,2,2,2,1,3,2,1,2,2,11,1,3,1,3,1,1,1,1,2,1,7,1,1,2,2,2,2,3,1,3,9,2,1,1,2,1,2,3,1,2,3,2,2,2,2,1,1,14,2.5,1,1,2,2,3,1,2,1,5,2,2,5,1,1,1,2,2,2,1,1,2,3,2,6,3,2,2,1,2,1,2,1,1,1,1,2,2,2,5,1,1,2,4,1,1,1,1,2,1,5,1,1,2,1,3,2,3,2,1,1,2,1,2,2,1
