"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",10,72,37,16,295,96,1,15,2,3,5,2,25,5,5,35,9,2,4,2,15,7,9,4,32,2,25,19,6,96,151,162,5,12,2,4,2,17,58,17,38,1,20,1,39,6,64,17,2,1,169,8,148,2,1,1,161,10,4,61,5,24,26,46,1,6,4,3,29,13,45,110,28,65,211,11,63,54,9,12,66,14,2,2,1,21,1,4,288,2,78,36,8,1,20,153,1,456,5,1,1,52,1,2,3,134,97,48,21,10,2,8,1,2,2,7,53,220,13,1,66,2,2,34,11,6,1,1,3,22,28,1,4,112,2,64,26,5,2,3,16,2,46,3,17,1,2,22,42,9,29,2,69,13,11,2,441,79,9,38,1,13,68,9,21,1,45,17,16,363,2,73,40,1,86,16,216,42,2,18,3,4,93,39,56,3,7,12,159,31,3,21,1,4,1,8,1,2,3,8
"12",1,2,8,14,413,37,17,12,1,1,1,17,29,11,1,1,12,78,17,1,62,2,1,16,1,24,10,13,83,1,1,77,28,1,6,9,1,8,29,60,96,2,36,10,2,2,53,4,10,24,1,9,19,8,6,16,1,1,46,58,1,3,1,213,11,139,1,2,1,3,2,79,82,1,3,4,28,12,31,34,32,3,1,1,2,9,5,3,109,38,3,3,1,2,33,4,2,58,15,2,2,50,2,1,1,5,1,42,26,1,31,18,2,1,7,2,2,171,25,4,4,1,1,1,75,5,8,2,1,291,1,23,1,34,1,4,1,10,163,6,83,7,134,1,47,7,1,11,139,8,9,9,9,98,20,12,9,2,17,19,10,17,96,1,51,65,365,5,48,15,3,221,48,14,8,7,1,38,7,4,1,186,7,5,1,4,1,7,65,89,2,2,4,5,2,7,8,57,1,1
"13",3,181,13,28,14,78,45,2,39,57,26,38,24,15,18,60,26,237,7,25,1,226,2,17,67,26,26,16,205,2,6,508,17,218,151,74,250,6,11,12,12,4,247,75,49,5,10,198,37,33,17,32,375,25,7,509,164,24,79,59,245,5,2,8,24,512,3,18,11,8,35,297,1,51,30,50,1,88,405,19,58,28,28,13,29,1,44,10,820,6,109,23,46,4,119,8,36,6,40,7,30,27,12,403,4,184,5,140,84,7,96,5,9,7,28,1,187,147,86,16,81,88,551,2,71,160,163,23,2,74,5,10,667,447,3,28,10,21,28,4,20,27,41,161,85,59,14,4,232,2,125,29,58,51,33,3,62,3,28,3,605,129,461,464,400,3,147,67,44,68,18,372,2,19,13,6,367,27,17,40,503,1,78,22,2,2,30,2,173,158,38,9,14,25,3,10,29,188,35,5
"14",7,20,2,17,30,137,14,5,30,2,62,1,13,2,2,581,23,6,2,51,14,159,631,1,53,6,1,268,78,20,22,152,161,163,69,63,87,1,1,35,66,3,18,183,3,155,3,12,3,202,4,4,3,5,42,3,14,75,76,100,2,2,6,2,8,2,121,142,36,78,94,41,343,3,84,412,18,169,143,117,1,2,173,4,8,118,19,129,278,146,53,42,5,33,1,16,7,399,84,293,93,5,166,36,2,15,6,152,3,11,54,6,657,60,163,8,30,1,15,6,128,3,5,45,62,89,291,122,10,47,267,19,64,1,23,2,149,132,137,350,1,12,25,180,1,208,254,7,1,184,52,22,13,1,365,8,1,22,1,2,154,51,1,3,1,39,56,123,19,26,9,29,5,13,2,2,262,2,22,17,19,74,11,2,228,14,58,35,13,8,52,1,23,114,90,4,35,221,2,66
"15",73,1,1,5,9,239,2,8,340,5,19,30,61,7,384,657,22,3,1,29,4,68,136,67,2,1,63,161,3,53,53,4,229,4,13,27,88,7,10,333,11,7,213,5,1,1,4,21,327,62,27,61,1,12,275,63,3,2,203,238,31,38,3,1,19,1,70,22,14,1,63,1,310,12,1,1,8,195,1,15,28,169,17,73,35,23,9,1,1,4,82,54,2,210,27,1,8,1,33,57,56,1,103,5,127,1,17,146,4,4,1,116,4,42,11,17,1,17,11,28,6,5,46,166,18,255,62,69,147,1,17,13,50,414,31,18,11,151,108,119,9,78,159,83,73,22,108,32,2,52,1,11,239,21,14,58,7,12,4,16,14,4,2,4,90,2,70,24,3,364,1,3,1,6,49,1,10,1,41,1,4,8,40,1,6,12,20,119,60,1,72,4,46,94,10,23,34,361,20,134
"16",3,2,2,1,16,2,2,6,3,1,2,24,6,3,1,2,7,2,3,4,2,19,1,3,5,5,18,2,2,6.5,3,26,2,19,2,52,2,1,21,1,3,1,1,1,3,3,3,43,1,3,18,2,1,2,5,4,4,2,3,1,34,9,1,9,1,2,1,1,29,14,3,1,2,44,61,47,34,5,20,15,9,2,2,2,2,1,10,13,86,3,10.5,1,3,2,3,6,15,100,2,2,2,20,1,2,5,5,7,1,18,4,2,3,4,2,1,1,6,13,2,1,1,2,1,1,3,2,3,5,2,5,6,1,6,1,3,2,3,3,2,1,2,1,15,2,1,4,4,2.5,6,2,3,2,75.5,2,6,1,6,11,1,2,3,95,11,4,12,1,7,1,16,15,4,2,29,5,1,4,3,5,1,12,3,1,4,3,4,37,4,5,114,1,1,1,1,2,5,1,3,4,117,6
"17",2,1,11,4,12,1,1,4,1,3,7,1,4,2,2,1,1,1,5,3,3,2,2,2,2,3,10,1,5,2,5,3,1,3,1,1,1,2,41.5,15,2,2,2,2,1,1,28.5,5,5,1,2,1,2,1,1,3,1,3,1,4,2,21,4,7,2,1,8,2,1,2,5,16,5,4,1,7,5,2,2,2,1,1,1,1,4,3,1,18,1,8,33,2,2,1,1,2,203,30.5,5,4,1,38,2,4,1,2,57,7,3,1,14,1,1,1,3,3,2,99,14,4,7,1,4,2,9,1,6.5,1,1,19,3,3,4,5,1,4,2,20,3,6,3,2,2,1,157,2,1,1,4,1,1,43,1,5,2,2,1,4,3,4,4,4,12.5,1,2,2,17,2,5,1,3,206,7,98,5,2,1,3,3,4,2,2,14,2,1,7,1,2.5,13,2,2,2,2,5,30,4,2,1,2,1
"18",1,8,19,8,4,7,4,3,11,2,52,26,22,1,19,3,497.5,4,4,7,7,33,3,1,7,4,5,7,26.5,4,10,12,8,49,26,81,96,3,8,16,4,4,19,20,11,36,2,1,27,2,11,12,3,17,7,14,3,8,5,3,44,16,3,25,3,10,34,5,4,4,18,27,4,2,2,2,3,1,17,6,5,6,30,3,64.5,2,8,6,9,4,120.5,6,7,4,8,8,940,98.5,1,13,3,29,10,395,12,30,35,214,10,52,12,6,2,5,4,8,1,29,5,3,17,77.5,48.5,13,71,8,2,2,4,23,1,7,286,127,2,6,1,42.5,40.5,11,48,4,1,3,42,3,2,5,54,8,5,13,78,4,91.5,6,3,2,2,5,47,8,3,33,8,3,258.5,4,3,89,242,295,8,8,427,17,936,2,10,224,628.5,7,256.5,11,3,252,5,7,25,18,128.5,3,3,21,3,2,38,3,8,5
"19",46,5,3,3,2,38,6,5,9,5,14,2,1,6,4,17,5,6,2,11,4,10,32,4,1,13,59,76,4,1,32,1,9,44,157.5,30,118.5,4,6,64,130,5,5,6,4,14,51,123,2,37,1,6,32,3,2,2,9,5,8,59,1,1,5,64,5,35,14,3,3,18.5,23,17,88,5,3,27,2,12,6,5,6,81,10,9,1,5,56,11,107,21,2,227,18,38.5,4,52,1,17,12,5,7,2,7,1,18.5,3,4,199,1,3,3,5,217,389.5,14,125,30,19,6,5,165,6,14,8,1,16,73,8,20,1,15,11,10,177,4,1,10,2,9,12,4,3,11,41,10,11,40,2.5,1,197,2,3,2,3,38,3,2,3,23.5,1,20,2,2,3,1,231.5,32,205,4,3,1,1,2,24.5,12,1,15,1,15,2,41,13,51.5,7,53,1,26,4,61,7,26,5,7,536,4,92,44,503,4,23
"20",165,4,1,2,3,3,3,1,93,4,1,3,2,10,14,10,4,114,1,1,1,50,7,20,3,2,14,6,1,3,1,2,3,10,12,28,5,11,1,75,167.5,3,4,5,2,2,1,2,4,5,43,27,4,4,84,1,5,4,22,2,12,7,2,4,60,7,82,8,2,3,6,3,1,1,4,1,1,30,3,1,44,14,6,5,3,4,4,4,7,35,1,50,1,420,6,3,13,1,175,1,29.5,1,123,3,16,1,3,58,2,2,1,2,3,11,2,2,3,63.5,1,2,3,132,6,3,108.5,10,1,26,3,3,5,2,3,3,7,3,7,12,1,58.5,1,6,338,13,5,75,46,4,7,3,138,1,47,1,1,5,5,6,27,3,1,3,1,5,9,13,1,3,2,13,2,5,1,1,9,8,2,12,5,1,1,3,1,1,8,75,3,9,49,17,11,15,4,149.5,1,24,1,902.5,1,29.5
"21",2,2,3,3,6,3,1,4,2,1,2,9,4,3,1,2,34,2,2,1,2,6,1,2,4,4,5,2,1,5,3,5,3,7,1,3,1,3,11,1,3,1,2,2,3,3,2,18,2,1,4,2,1,2,3,3,2,1,4,3,6,15,1,2,1,2,1,2,18,5,1,1,2,24,23,23,14,4,2,8,9,2,2,1,4,3,2,3,30,1,4,2,2,2,3,10,31,90,2,2,2,4,1,3,4,4,4,1,6,2,2,4,2,2,3,1,4,8,2,1,1,2,4,1,2,1,1,3,2,5,9,1,8,1,3,2,3,3,2,1,3,2,3,2,1,3,2,2,2,3,2,1,45,3,4,1,6,8,1,2,1,81,3,4,4,1,2,1,10,19,4,3,7,2,2,3,3,4,1,4,3,1,2,3,2,3,3,8,54,1,1,2,1,1,3,1,3,3,227,4
"22",3,1,6,4,8,1,2,3,1,2,5,1,3,1,2,1,1,1,4,5,3,1,2,1,1,1,3,1,4,2,2,3,1,3,2,1,2,4,30,12,1,4,1,1,1,1,33,1,3,2,2,1,2,1,1,2,1,2,1,4,4,10,4,6,2,1,4,3,1,1,4,2,3,5,1,7,2,5,1,3,1,1,1,2,3,2,1,6,1,4,8,1,1,1,1,2,57,11,4,3,1,6,2,4,1,2,18,2,3,1,8,1,1,1,4,4,2,86,5,3,4,1,3,3,6,2,3,1,1,8,2,3,1,3,1,3,2,9,3,3,2,3,2,1,97,2,3,1,3,1,1,6,2,4,2,2,1,2,2,4,3,2,5,1,1,2,19,2,4,1,3,64,3,39,3,2,1,3,2,2,2,3,5,2,1,28,1,4,9,3,2,1,3,3,12,6,2,1,3,2
"23",1,10,31,8,2,4,4,1,3,3,70,7,7,2,8,4,522,5,3,2,5,30,4,3,5,5,1,3,18,3,12,6,4,33,12,46,43,2,3,4,4,2,12,6,9,34,12,3,26,3,8,7,6,15,15,7,3,24,5,2,32,22,3,17,4,5,34,4,4,2,8,6,4,2,2,2,3,1,9,2,3,8,11,3,19,1,15,5,47,9,67,3,13,3,2,6,740,52,1,5,3,8,4,32,2,8,74,58,7,26,42,7,4,5,2,3,1,5,4,4,47,34,35,12,104,7,4,2,3,12,1,9,231,107,2,4,1,63,23,9,16,1,1,3,79,4,5,8,51,7,8,4,55,6,41,4,2,1,3,6,26,8,4,33,5,3,370,4,1,12,121,451,4,5,112,22,930,1,10,73,323,6,209,6,3,134,4,3,15,7,14,3,2,11,4,2,25,2,4,1
"24",12,4,2,2,7,6,5,6,5,4,6,2,1,4,3,5,2,3,5,9,4,8,22,4,3,8,30,19,2,1,17,1,6,6,33,11,39,1,2,7,116,5,5,5,4,4,44,28,1,6,1,5,8,4,2,4,38,4,2,12,1,1,5,20,3,8,46,1,3,30,10,7,15,3,4,13,4,3,3,4,2,33,5,6,2,4,12,7,27,26,2,169,4,10,8,21,1,8,5,4,4,2,5,1,6,3,2,53,1,3,3,3,62,205,45,26,5,2,3,5,23,4,5,7,1,12,20,4,9,2,5,8,4,118,4,1,15,2,4,6,4,4,5,25,8,6,14,3,1,96,4,3,1,2,17,3,3,7,25,1,15,1,2,2,2,130,18,100,3,2,1,1,2,32,11,1,21,2,9,3,33,5,67,5,9,1,14,2,114,2,5,5,5,349,2,18,18,514,1,23
"25",37,5,1,1,1,2,3,2,55,6,1,6,2,5,7,6,6,19,1,4,1,21,7,5,2,2,6,4,3,4,1,2,2,1,3,138,4,5,1,20,51,3,3,3,2,2,1,2,4,4,9,4,4,3,18,1,6,3,10,1,2,4,2,1,26,4,180,5,2,3,2,5,1,1,3,1,1,6,6,1,13,4,7,5,1,5,4,2,2,17,1,13,3,177,9,3,2,1,87,1,23,1,45,2,3,1,3,11,2,4,1,2,3,6,1,2,3,7,1,2,2,90,11,2,31,6,2,9,4,1,4,2,3,2,5,5,5,4,1,4,1,6,160,6,3,7,27,9,5,2,39,2,43,1,1,6,4,11,12,3,6,5,1,3,3,7,1,3,2,13,2,2,1,1,9,4,2,6,5,1,1,2,1,1,13,69,2,5,74,6,4,7,4,67,1,3,1,821,2,25
"26",2,3,3,2,8,2,1,5,1,1,2,9,5,3,1,2,29,2,3,1,2,7,1,2,4,4,6,2,1,5,4,8,2,8,1,19,1,2,12,1,2,1,2,2,3,3,2,25,2,2,5,2,1,2,3,4,4,2,2,1,5,18,1,2,1,2,1,1,14,7,1,1,3,69,29,27,24,3,4,19,7,2,2,1,3,3,2,5,86,1,8,2,3,2,2,8,32,204,2,2,2,10,1,3,2,4,4,1,6,2,2,2,3,2,3,1,4,8,2,1,2,2,2,1,2,1,2,3,2,4,6,1,9,1,3,2,3,4,2,1,2,2,3,2,1,3,2,3,2,1,2,1,44,3,5,1,6,37,1,2,1,49,4,2,4,1,3,1,8,19,4,3,13,3,2,3,3,4,1,6,3,1,2,3,3,7,2,6,51,1,1,3,3,1,3,1,3,3,152,5
"27",3,1,6,4,7,1,2,3,2,2,4,1,3,1,2,1,1,1,4,3,3,1,3,1,1,3,3,1,4,2,2,2,1,1,2,1,2,4,33,15,1,2,1,1,2,1,28,2,4,1,1,1,2,1,1,3,1,4,1,4,4,6,4,3,2,1,5,3,1,1,6,3,2,3,1,7,3,2,1,4,1,1,1,2,4,2,1,6,1,4,23,1,1,1,1,2,69,11,4,3,1,6,2,4,1,2,20,3,3,1,8,1,1,1,4,3,2,76,7,3,8,1,3,2,14,2,4,1,1,8,2,3,1,3,1,4,2,7,3,2,4,3,2,1,72,2,3,1,4,2,1,16,1,4,2,2,1,2,2,4,3,1,11,1,2,2,17,2,4,1,3,81,4,80,1,2,1,2,2,2,2,3,4,2,1,21,1,3,5,2,2,1,1,2,10,6,2,1,3,2
"28",1,10,23,9,4,3,4,1,8,3,61,8,14,2,8,3,469,8,2,6,5,21,2,3,5,5,1,3,13,4,7,14,4,25,20,100,57,3,4,6,3,3,11,8,13,15,5,3,30,3,7,8,5,21,10,7,2,12,4,3,34,26,2,16,4,6,29,4,5,3,16,6,4,2,2,2,2,1,9,2,6,5,10,3,43,1,6,4,23,7,166,5,10,3,4,6,745,86,1,7,3,14,7,133,6,17,49,86,7,21,31,5,2,4,2,4,1,16,4,4,23,23,33,10,69,5,3,2,3,17,1,8,241,98,2,3,1,39,37,7,16,1,1,3,61,4,4,9,52,6,5,4,38,5,44,4,2,1,3,5,27,9,3,26,6,3,360,4,1,28,106,414,3,19,147,15,895,1,8,81,385,5,196,5,2,118,3,4,12,17,65,2,2,9,2,2,37,2,6,1
"29",18,4,2,3,3,8,5,6,4,4,6,2,1,4,3,21,2,3,5,8,4,9,13,4,3,20,34,59,3,1,14,3,5,16,43,6,101,1,2,12,69,5,5,7,4,6,38,35,1,13,2,4,13,4,2,2,29,3,5,13,1,1,5,35,3,11,33,2,3,18,20,5,19,4,4,12,5,8,2,3,3,51,5,5,2,4,23,8,36,26,5,395,5,11,7,24,1,7,5,4,4,2,4,1,7,3,1,71,1,3,3,3,129,320,27,42,8,5,3,5,61,5,5,8,1,12,20,5,7,2,7,7,4,146,4,1,8,2,6,9,3,4,5,23,7,5,22,2,1,96,4,3,2,2,17,3,3,4,15,1,15,3,2,3,1,182,14,105,2,3,1,1,2,25,12,1,23,3,5,3,28,7,51,6,15,1,32,2,223,3,13,10,8,387,4,25,13,514,2,20
"30",51,5,1,1,1,4,3,2,45,5,1,12,2,5,7,13,5,66,1,2,1,20,6,5,2,2,15,7,2,3,1,1,3,3,4,54,3,5,1,32,55,4,3,3,1,2,1,1,3,4,8,6,4,3,23,1,3,1,21,2,2,3,3,1,25,3,157,5,2,2,2,4,1,1,3,1,1,7,5,1,15,12,6,10,1,5,4,2,4,14,1,30,2,224,5,1,2,1,72,1,22,1,84,2,3,1,3,40,2,4,1,4,4,11,1,2,3,13,1,2,1,107,23,3,28,6,1,14,4,1,5,2,3,2,5,5,5,6,1,13,1,5,276,7,4,26,47,6,7,3,59,2,91,1,1,6,5,7,9,3,7,2,1,4,3,6,1,3,3,7,2,2,1,1,8,5,2,6,4,1,1,2,1,1,5,48,5,7,77,7,4,7,4,66,1,7,1,801,1,15
"31",2,2,2,2,13,5,1,11,1,1,2,15,5,3,1,2,41,2,1,2,2,20,2,3,6,6,11,2,3,5,4,4,2,5,2,14,2,1,13,1,3,1,2,2,3,15,4,13,2,3,7,2,1,2,1,5,5,2,3,2,34,3,1,4.5,1,1,1,1,15,19,2,1,5,48,34,31,27,5,13,6,7,3,2,2,2,1,7,11,65,1,10.5,1,3,2,1,6,5,56,3,2,1,10,2,2,3,5,4,1,4,3,3,3,4,2,2,2,4,4,1,1,1,1,1,2,3,2,1,3,3,3,4,1,5,1,3,6,3,4,2,2,3,1,3,2,1,4,2,2,3,4,2,2,36.5,4,3,2,7,21,1,2,3,30,7,2,7,1,3,1,2,23,4,3,10,3,2,3,2,5,2,8,3,1,1,3,5,3,2,7,46,1,1,2,3,1,2,1,3,1,110,5
