"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",9,6,5,11,7,11,2,11,26,1,1,1,12,3,20,4,7,40,35,7,74,51,3,1,30,2,21,27,2,2,6,41,1,2,3,106,3,4,25,16,11,1,14,35,14,1,2,7,11,7,16,3,1,34,2,52,51,16,37,2,1,4,6,2,4,3,2,2,116,9,1,12,6,10,8,4,39,6,23,1,11,3,1,1,15,9,6,3,306,7,2,18,4,2,60,43,6,154,1,2,3,224,4,3,2,82,7,19,103,27,3,47,1,1,90,11,1,64,3,13,79,3,1,20,3,43,11,2,7,83,4,30,16,15,1,4,159,7,2,59,4,1,22,1,1,48,2,9,6,2,9,1,184,18,46,109,80,344,12,10,3,3,7,3,7,12,17,40,2,267,224,7,1,2,7,2,7,2,2,4,32,2,7,4,211,1,2,3,204,8,6,45,30,39,5,20,1,1,29,17
"12",2,2,1,5,42,3,1,66,1,7,4,3,2,7,1,1,1,235,5,2,12,1,2,3,1,1,72,25,40,1,5,214,3,5,5,67,1,2,26,6,22,4,8,124,1,3,4,6,9,14,12,1,8,4,1,1,2,6,5,20,3,30,1,7,6,7,8,1,1,40,12,79,10,15,4,16,11,17,15,85,19,28,2,10,45,2,27,4,34,5,37,3,1,1,64,2,4,7,2,1,1,1,1,4,3,1,2,13,179,3,6,1,4,2,4,13,22,270,19,2,10,1,2,4,29,1,1,1,1,310,2,1,1,116,8,1,26,2,24,17,79,2,5,5,2,13,1,5,406,6,1,3,3,30,2,23,31,2,1,1,1,253,187,28,2,6,35,1,1,153,46,8,2,8,5,7,1,1,1,1,1,5,31,3,7,32,26,15,122,79,1,4,1,1,3,37,146,49,1,1
"13",50,61,4,4,251,8,5,10,53,212,3,83,3,180,94,2,37,170,6,4,1,32,30,224,99,20,9,220,1,10,3,78,14,43,30,42,6,1,5,168,1,8,56,9,155,7,1,2,63,24,44,40,6,1,34,153,114,51,7,243,74,7,5,23,103,20,100,3,2,306,2,34,27,96,2,52,2,43,14,111,5,12,3,130,16,7,79,13,174,1,630,106,56,4,33,6,12,5,16,5,2,26,5,155,136,761,1,150,93,1,9,2,28,6,1,12,12,3,128,18,5,52,52,6,175,222,40,6,2,93,10,7,255,474,52,401,9,9,10,121,9,5,31,173,13,111,6,21,15,7,112,66,19,58,7,3,21,44,9,2,138,24,1,74,40,13,27,510,89,274,40,178,48,86,16,69,55,5,3,3,94,249,254,31,1,96,45,1,21,5,106,60,318,5,1,63,41,46,12,15
"14",1,4,2,1,41,4,3,6,88,4,19,58,1,14,2,9,110,19,2,24,5,2,136,40,50,4,2,98,9,17,4,2,26,3,1,32,59,23,7,271,8,6,277,17,6,2,5,57,1,46,122,12,15,39,3,6,163,43,38,66,6,32,16,122,7,111,13,58,10,74,95,39,69,11,1,38,12,135,1,66,89,279,13,7,3,27,106,43,9,44,1,5,9,38,13,1,68,94,243,19,13,32,2,23,4,4,14,80,5,12,2,98,449,410,2,75,140,1,6,82,23,363,93,1,11,77,61,30,5,56,6,19,20,32,2,3,213,14,258,78,1,4,532,45,37,74,3,3,1,76,4,47,94,13,42,15,3,11,2,3,9,5,2,2,3,14,36,130,397,52,11,6,4,84,24,33,15,3,44,2,4,16,167,2,59,5,44,2,80,89,24,18,3,182,49,3,4,13,3,28
"15",33,1,6,2,1,2,4,5,3,2,2,50,9,4,21,452,5,1,1,3,11,4,57,28,28,103,16,64,8,5,1,3,4,1,2,10,20,3,1,22,17,12,7,1,2,4,9,228,4,90,58,7,3,8,4,2,43,3,235,11,73,2,2,1,17,2,195,174,6,2,51,1,41,30,7,14,9,12,5,6,1,114,4,4,4,38,5,1,1,308,3,249,7,5,158,3,55,76,29,7,79,6,20,93,1,3,22,391,4,15,1,358,43,74,3,28,28,4,2,3,1,6,59,3,12,290,50,16,19,42,1,84,39,1,3,2,4,29,19,63,2,3,10,62,26,90,95,22,9,9,12,80,45,2,1,11,18,19,5,20,2,1,14,50,42,1,1,6,224,125,6,24,14,7,34,37,5,8,9,7,3,1,9,1,6,44,9,152,6,12,54,3,64,125,2,10,3,2,48,5
"16",9,8,6,3,3,5,5,18,12,19,2,7,34,2,19,4,3,5,8,6,201,13,8,2,32.5,1,40,6,1,12,2,12,1,22,1,58,1,2,414,60,90,1,5,4,2,4,3,2,6,5,26.5,3,1,4,1,105.5,18.5,10,4,6,4,1,6,3,1,5,1,6,81,7,1,1,10,45,33,180,6,3,69,2,1,1,19,46,11,15,23,5,104,1,34,1,8,7,65,3,4,78,13,3,12,65.5,2,4,6,4,289,1,34,13,4,2,4,1,157,84,2,41,4,23,79,3,1,4,3,13,4.5,3,75,70,46,1,9,2,3,3,4,3,1,1,2,2,2,2,1,1,3,7,3,2,37,3,80,11,36.5,6,18,36,7,2,2,31,156,20,10,5,15,4,7,14,172,5,24,3,9,39.5,1,4,43,2,8,7,2,20,21,5,1,4,28,4,1,4,4,7,4,1,7,3,59,268
"17",2,2,58,4,9,2,1,29,2,7,13,1,6,37,3,1,1,1,40,12,3,3,20,1,3,2,22,2,2,36,5,2,4,101,4,19,7,6,284.5,71,2,2,1,2,3,3,6,19,3,1,3,1,8,1,3,22,14,1,1,2,22,6,4,2,4,2,64.5,55,7,4,8,32,6,3,2,13,3,17,14,20,5.5,2,17,18.5,9,31,9,4,11,20,36,3,1,4,3,1,8,33,6,4,2,16,8,1,2,3,14,6,43,6,10,8,1,2,18,1,23,319,2,9,29,1,2,226,1,1,20,1,3,3,28,2,18,8,1,2,1,1,4,4,5,4,1,1,17,7,1,39,22.5,5,4,9,4,20,2,4,55,224.5,1,5,4,67,58,6,13,2,563,2,1,25,10,221,93,40,22,1,3,2,19,15,4,4,30,10,1,311,4,11,340,25,3,11,2,2,20,5,2.5,7,6,140
"18",1,7,67,26,25,100,4,2,14,13,801.5,114.5,2,1,139.5,2,184,27,2,15,16,35,57,3,17,4,8,21,9,9,4,6,9,518,58.5,32,295,3,7,403,1,3,10,5,8,20,19,1,146,4,17,147,9,68,5,50,53,11,2,12,376,5,8,9,5,19,205,4,33,89,10,3,1,83,1,551,1,11,176,26,21,4,9,27,94,9,10,57,37,5,92.5,30,58,1,4,7,686,155,40,7,3,13,11,42,174.5,37,4,88,7,36,15,24,2,6,7,17,1,22,31,2,3,44,16,316.5,129,3,1,7,28,4,7,10,715,284,4,10,2,5,164,11,146,1,4,5,188.5,15,23,245,95,24,81.5,18,238,283,74,14,5,4,9,19,68,16,12,123,4,3,74,115,98,72,108,470,4,121.5,531,43,13,11,4,19,19,222.5,51,84,12,97,69.5,10,287,67,90,3,13,1,44,57,16,22,291,2
"19",16,1,4,2,6,28,3,7,55,1,5,16,1,8,1,3,12,10,3,2,2,2,6,15,10,3,12,58,3,2,3,1,10,8,2,4,82,11,15,85,13,5,2,3,5,2,1,92,1,9,1,19,13,7,6,1,17,2,3,7,2,12,2,132,3,17,5,1,4,1,92,4,3,10,4,9,5,1,1,3,9,39,2,5,4,1,24,3,22,48,1,698.5,10,8,21,5,3,4,10,2,1,2,1,2,13,1,9,3,1,2,2,12,69,105,2,81,7,1,1,3,8,80,82,3,2,23,15,8,1,66,2,21,4,91,2,1,9,4,131,5,3,3,247,87,15,5,14,1,4,92,2,12,1,1,12,3,2,8,2,1,9,5,1,2,1,6,10,101,176.5,3,1,14,9,6,5,2,15,1,85,3,10,10,4,27,153,1,2,1,737,2,2,2,3,36,2,30,2.5,40,2,4
"20",79,3,1,1,7,1,2,1,13,2,1,3,3,5,4,15,40,4,1,1,1,4,26,29,1,6,1,1,7,1,1,3,2,1,6,48,2,1,1,1,4,4,3,1,1,1,2,11,2,26,2,5,2,2,7,2,3,4,13,1,3,2,1,1,22,1,4,73,1,2,3,2,2,4,3,1,2,2,3,1,2,5,3,1,2,3,5,1,1,121,2,105,7,2,30,4,23,1,2,1,28,1,7,3,1,2,1,44,2,1,1,44,3,5,1,4,3,2,3,1,1,21,25,1,8,41,2,5,2,1,3,3,1,11,5,19,6,8,2,8,1,8,107,18,20,131,5,3,1,1,1,1,3,2,1,8,3,2,3,3,3,2,2,1,15,1,1,1,139,1,2,1,1,9,1,44,6,3,1,1,1,1,1,3,10,8,3,33,64,5,19.5,1,1,39,1,54,1,10,1,3
"21",8,7,4,4,1,6,4,7,9,4,2,3,10,1,8,3,3,3,8,3,51,13,3,1,6,2,16,3,5,4,4,6,1,30,1,15,1,2,164,49,75,1,4,4,4,3,3,2,5,2,17,3,3,4,1,62,2,34,3,4,3,3,8,5,1,5,1,8,8,4,2,2,5,27,39,64,13,14,36,2,6,1,7,16,7,10,4,5,67,1,21,1,6,4,22,7,8,78,10,3,7,51,3,4,2,4,462,2,11,6,3,1,4,2,91,50,2,155,3,9,77,2,2,4,3,2,10,3,51,10,41,2,5,1,4,2,5,2,1,3,3,2,1,2,1,2,2,1,3,2,48,2,32,4,13,4,11,15,7,3,1,53,40,4,6,3,6,3,5,23,74,3,18,6,4,15,1,5,7,3,4,4,2,22,7,2,3,7,5,3,2,7,4,2,3,1,5,2,39,54
"22",2,2,11,3,3,3,3,10,1,3,9,1,5,11,4,1,1,4,7,7,3,3,12,2,2,1,7,2,2,9,5,3,3,97,3,2,4,3,88,21,2,3,1,3,2,6,4,9,3,1,3,1,1,1,3,6,15,1,1,2,13,11,3,3,3,2,59,16,3,3,6,28,7,5,1,5,2,16,12,17,3,2,6,7,6,20,9,3,3,55,43,2,1,2,2,1,4,13,3,4,3,5,2,1,3,3,13,34,16,16,107,6,3,1,6,1,7,198,4,3,9,1,3,305,1,1,6,1,3,3,28,4,13,3,2,3,2,1,3,5,4,3,2,1,14,3,1,22,33,3,1,4,2,18,7,3,36,44,3,5,4,48,36,3,2,1,589,2,1,12,7,118,32,97,24,1,3,2,3,7,2,2,6,10,1,495,4,12,160,9,3,10,3,1,9,4,2,1,4,42
"23",1,5,58,58,7,105,5,3,6,8,509,65,3,2,56,4,158,76,2,9,27,35,90,7,10,6,8,25,7,14,3,5,4,308,31,13,488,4,2,411,1,4,5,6,9,14,35,1,56,3,7,53,6,23,7,12,16,50,5,32,240,2,5,13,5,6,112,3,20,99,23,4,4,54,2,170,3,6,44,6,9,4,4,81,19,4,18,52,117,2,117,26,45,1,4,4,764,86,5,5,2,9,5,10,90,22,4,82,4,22,75,32,2,7,3,39,1,12,7,4,6,54,26,457,116,3,9,5,22,1,6,19,478,162,5,9,1,6,81,65,84,1,3,8,46,22,23,75,74,8,120,14,207,292,22,7,4,3,4,15,196,20,3,41,5,4,97,232,47,14,108,471,9,34,280,46,34,3,9,5,17,55,40,30,26,142,10,4,252,23,29,4,8,10,17,97,7,22,51,1
"24",24,1,1,2,4,4,2,2,10,1,4,2,1,5,1,2,4,11,3,2,2,1,1,5,4,3,6,15,1,2,2,2,5,1,2,5,37,7,4,7,17,5,3,2,6,2,2,11,1,7,2,8,5,3,4,1,37,2,2,3,2,5,2,12,2,11,4,1,2,2,41,3,2,2,4,2,5,2,1,3,4,23,1,2,1,1,12,1,2,5,2,555,3,5,6,3,1,2,6,2,1,2,1,2,4,2,3,1,1,2,2,7,6,17,2,20,4,1,1,2,5,38,12,2,2,7,2,4,1,12,1,3,2,10,1,1,22,3,32,2,2,4,66,17,7,1,6,2,2,16,3,6,1,1,6,1,2,5,1,1,5,5,2,2,1,5,2,50,116,2,1,9,2,1,6,2,6,1,39,1,5,3,3,6,55,1,2,1,298,1,1,2,2,36,1,13,3,20,2,2
"25",26,3,2,1,6,1,1,1,24,2,1,5,2,4,2,6,32,1,1,1,1,2,10,4,1,4,1,1,3,1,1,1,2,2,4,34,2,1,1,1,4,2,2,1,1,1,1,3,2,22,1,9,2,2,2,2,1,3,4,1,1,1,1,1,10,1,5,92,1,1,1,1,1,1,3,1,1,1,2,1,1,3,3,1,2,2,10,2,1,72,1,25,2,3,7,2,5,1,1,1,8,1,10,3,1,1,1,9,2,1,1,8,1,3,1,3,3,2,2,1,1,11,7,1,52,5,1,2,2,2,2,1,1,2,3,5,3,4,2,1,1,5,65,5,4,16,14,6,1,1,2,1,3,2,1,2,1,1,2,2,3,1,1,1,7,2,1,1,53,1,2,1,1,5,3,16,4,4,1,2,1,1,1,1,6,5,1,11,4,2,8,1,1,9,2,11,1,4,1,8
"26",8,6,5,3,2,6,3,8,6,5,1,3,9,1,10,2,2,2,5,3,117,11,5,1,9,2,12,3,2,4,4,8,1,19,1,22,1,1,258,30,76,1,3,4,3,3,1,2,4,2,26,3,1,3,1,46,2,18,2,3,3,3,9,3,1,3,1,8,14,5,1,2,4,41,28,141,15,13,58,2,4,1,5,18,7,6,5,5,64,1,22,1,4,5,30,6,4,123,7,3,6,38,2,4,2,4,303,1,16,7,3,1,4,2,134,44,2,76,4,6,67,2,1,3,2,2,8,2,40,19,21,2,6,1,3,3,5,2,1,1,3,2,1,2,1,1,2,1,4,2,31,2,27,4,27,3,8,134,6,2,1,32,56,4,6,3,10,3,3,25,86,1,44,8,3,11,1,4,5,2,5,3,2,14,3,2,1,7,5,1,1,4,3,2,3,1,4,1,31,83
"27",2,2,57,4,3,3,2,11,1,3,7,1,4,8,4,1,1,5,7,7,3,2,7,2,2,1,5,1,1,10,5,3,2,73,3,4,6,2,70,34,2,2,1,3,2,5,4,9,3,1,3,1,2,1,2,4,7,1,1,2,16,10,3,4,3,2,57,13,4,3,4,31,5,1,1,3,2,12,10,13,2,2,6,7,10,19,9,3,3,45,57,2,1,2,1,1,3,27,3,4,3,6,3,1,3,3,11,12,22,9,54,4,3,1,6,1,7,171,3,4,13,1,2,278,1,1,4,1,3,2,16,3,12,2,1,2,2,1,3,2,4,3,2,1,14,3,1,12,24,3,1,4,2,22,6,1,35,124,1,4,4,40,131,3,2,1,483,2,1,13,4,145,45,78,15,1,3,2,2,6,2,2,4,11,1,384,3,10,194,14,3,10,1,1,7,2,2,2,3,56
"28",1,5,36,42,8,78,5,2,7,9,441,81,2,2,61,3,125,63,2,13,23,25,50,5,6,4,7,32,4,9,2,7,4,375,32,23,443,3,2,563,1,3,5,5,7,9,20,1,65,3,14,54,6,18,5,15,9,26,3,28,306,2,5,8,5,5,148,3,19,63,17,4,2,45,2,297,1,5,51,9,9,3,4,56,65,4,10,53,45,2,216,30,56,1,2,4,663,78,6,6,2,11,6,21,71,22,4,60,4,13,38,13,2,8,3,26,1,12,8,3,4,26,17,441,71,3,7,3,18,1,5,16,845,145,5,10,1,5,63,25,93,1,3,6,45,24,22,111,69,5,96,5,176,239,12,7,3,1,4,7,147,8,4,47,5,4,72,208,53,12,92,418,5,61,379,31,40,3,6,7,27,63,61,30,14,106,13,4,236,32,30,3,8,6,23,83,6,16,65,1
"29",27,1,1,2,4,8,4,3,13,1,5,7,1,6,1,5,4,24,3,2,2,3,1,7,3,3,8,46,3,2,3,1,8,1,2,3,71,10,4,54,8,5,6,2,6,1,3,34,1,15,2,11,9,4,8,1,28,2,4,8,1,5,2,56,2,21,9,1,3,2,138,3,6,3,4,4,7,2,1,3,12,38,2,1,2,1,14,1,4,11,1,547,7,4,11,3,2,2,21,2,1,2,1,2,6,2,3,2,1,2,2,7,7,61,2,46,4,1,1,2,7,57,16,2,3,6,2,5,1,30,1,5,2,21,2,1,15,4,46,5,2,4,130,34,6,2,6,2,2,27,2,6,1,1,7,5,2,8,2,1,6,5,1,2,1,5,4,61,81,2,1,14,2,2,8,2,5,1,39,1,4,11,6,9,118,1,4,1,677,2,2,2,4,54,1,15,3,30,2,2
"30",26,3,2,1,6,1,1,1,10,2,2,6,3,7,2,24,21,1,1,1,1,1,13,4,1,10,1,2,5,1,1,2,3,2,4,19,2,5,1,1,5,4,2,1,1,2,2,8,2,17,1,10,3,2,3,2,4,3,8,1,2,1,1,1,16,1,5,89,1,1,2,1,1,2,3,1,3,1,3,1,1,8,3,2,3,3,8,2,1,162,2,42,2,3,9,2,18,1,2,1,19,1,9,3,1,1,2,38,2,1,1,15,1,5,1,7,3,2,2,1,1,10,27,1,27,9,1,4,2,3,3,1,1,3,4,6,3,7,2,3,1,5,69,5,10,72,44,7,1,1,3,1,11,2,1,4,1,2,3,3,3,1,2,1,8,2,1,1,71,1,2,2,1,4,7,16,4,5,1,3,1,1,1,1,7,4,2,16,9,5,17,1,2,26,2,48,1,8,1,5
"31",3,6,6,3,2,4,5,12,17,12,1,6,7,2,7,2,3,4,6,4,201,5,6,2,23,2,17.5,5,5,6,6,5,1,11,4,42,2,3,202,9,32,1,4,5,2,8,2,2,5,2,48,3,1,4,1,47,15,27,4,3,1,2,4,2,1,2,2,7,21,7,1,2,5,11,21,293,12,6,49,4,2,1,5,39,12,2,5,13,78,1,8,1,5,8,8,9,4,230,6,3,5,17,6,2,4,6,496,1,33,6,3,3,4,1,29,107,1,6,3,5,22,2,1,2,2,3,10,4,120,9,34,2,3,1,3,3,4,1,1,1,2,3,2,2,1,2,2,1,6,3,6,2,22,13.5,17,3,19,47,5,5,1,76.5,41,5,14,6,2,3,2,27,138.5,7,36,1,2,7,1,4,24,2,5,3,1,5,10,2,1,2,3,2,1,5,2,1,5,1,6,1,21,145
