"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",53,11,1,121,75,47,121,97,19,26,21,15,1,209,2,2,91,3,214,23,26,7,30,48,61,4,30,8,42,164,159,203,26,41,47,8,55,5,5,1,97,1,370,2,8,22,1,19,54,3,12,95,554,41,73,49,5,61,1,36,382,5,1,71,3,7,6,138,76,29,124,42,9,190,192,33,42,56,148,30,46,177,6,24,10,78,1,7,53,19,175,1,1,1,165,1,5,1,41,23,114,6,2,7,54,81,9,144,3,39,53,17,96,12,8,122,1,21,32,107,50,94,4,17,107,7,48,177,8,2,1,5,5,49,552,101,246,82,1,1,162,44,21,41,337,7,10,125,303,1,6,27,93,44,20,27,33,29,1,1,5,186,62,2,29,1,283,82,1,3,18,220,4,6,210,67,104,1,260,12,152,1,28,163,17,139,54,1,634,116,17,8,1,2,34,26,19,16,111,119
"12",48,245,2,1,21,259,29,414,76,20,2,14,16,95,9,3,155,58,4,19,94,16,20,10,164,23,5,74,65,36,29,12,145,333,54,23,231,1,60,441,10,17,8,12,25,1,363,329,66,216,10,3,2,15,1,7,38,16,32,29,1,107,15,28,1,32,9,33,36,38,50,434,3,5,27,5,7,34,7,59,11,1,239,1,34,1,13,328,1,20,72,120,2,29,145,2,4,42,535,127,147,19,105,276,51,158,32,1,10,45,13,94,49,41,2,3,216,28,51,174,51,3,117,200,1,83,136,32,41,87,15,1,313,4,192,13,1,14,2,9,199,2,7,38,5,43,1,4,21,114,77,33,11,17,221,109,32,20,4,69,3,16,110,51,11,12,1,10,35,112,123,309,1,570,4,400,80,182,160,24,3,178,84,121,8,18,257,6,1,1,293,40,274,1,5,92,3,1,48,23
"13",30,6,41,20,406,576,199,154,17,10,67,1,39,31,674,105,401,108,164,135,253,92,517,168,181,3,213,232,464,595,887,112,8,140,3,52,95,471,723,622,254,111,26,51,536,5,103,340,61,5,656,170,88,57,11,12,36,143,804,10,423,176,246,90,98,4,46,23,63,50,21,113,295,684,45,38,244,235,33,211,145,15,14,518,1,45,36,159,289,6,385,3,807,87,305,3,1,80,63,336,14,188,278,123,549,35,323,5,81,293,51,157,29,428,143,55,648,148,538,143,9,234,56,102,22,148,56,24,639,49,385,6,13,5,709,7,14,211,12,193,2,1,329,823,126,8,6,353,117,6,358,103,35,182,38,11,231,182,141,38,1,15,111,12,2,139,71,9,10,505,25,7,34,309,548,195,154,23,20,8,187,91,51,132,71,66,57,71,12,79,62,259,65,68,219,49,27,66,73,554
"14",24,73,113,107,26,186,152,2,2,49,39,189,319,382,36,1,646,481,1,2,51,685,207,5,64,43,1,164,189,114,19,43,3,37,142,55,606,53,34,3,118,74,21,1,1,25,12,120,2,67,83,88,389,1,61,26,12,4,252,908,70,39,172,282,753,12,82,8,4,1,147,21,508,8,15,18,1,32,197,74,65,266,77,3,5,76,2,103,924,250,3,11,6,40,18,556,226,119,1,67,86,11,697,227,155,4,214,9,89,168,9,57,7,8,40,162,3,284,35,7,5,2,7,141,2,6,7,201,124,11,225,28,36,30,767,22,30,143,394,14,101,5,1,346,109,263,34,59,1,3,271,443,98,3,16,9,8,28,21,228,2,70,70,8,6,11,140,83,4,51,323,130,347,5,1,35,35,149,11,43,6,66,261,138,1,20,118,460,38,12,201,208,297,9,16,228,547,112,74,9
"15",8,189,35,439,486,56,6,46,110,34,478,162,31,1,52,21,42,100,3,1,59,2,2,4,15,2,36,7,14,93,5,125,1,45,1,1,1,2,64,38,1,83,69,8,108,3,4,1,4,29,2,60,22,34,24,24,156,1,45,80,11,47,100,26,204,16,1,7,2,2,160,71,16,86,26,100,4,275,1,95,2,241,214,40,14,25,9,1,50,17,18,2,4,20,2,41,42,16,117,1,1,47,30,15,1,1,254,2,67,122,119,3,24,53,62,75,501,159,65,4,1,1,1,272,29,1,142,1,40,84,4,332,25,46,1,2,48,1,182,43,8,94,43,2,1,575,18,462,72,10,270,24,9,15,1,179,34,98,13,35,231,1,22,5,25,56,102,26,14,2,44,25,361,1,29,56,84,151,6,18,1,40,4,124,3,2,7,2,328,46,325,2,14,5,28,152,1,12,1,198
"16",13,41,2,7,147,3,2,2,3,1,1,3,9,10,1,3,1,1,8,4,2,13,35,2,1,9,75.5,5,1,1,1,72,51,4,50,3,7,3,10,20,5,3,33,7,1,2,1,3,61,1,23,1,27,7,4,4,4,14,1,14,11,16,1,5,1,97.5,1,2,30,3,1,4,1,78.5,60,2,57.5,4,2,9,6,20,7,32,15,11,60,7,369,4,3,8,1,3,1,1,6,2,166,17,5,2,1,41,8,32,6,37,4,1,2,21.5,11,1,3,16,1,9,6,437,1,2,1,7,39,7,2,6,9,4,2,50,4,25,101,1,41,2,1,2,1,30,2,4,155,13,2,36,4,2,2,16,5,2,2,5,1,109,3,63,9,954,1,11,22,2,144,6,1,1,6,2,1,25,7.5,41,38.5,1,20,45,15,2,2,480,45,2,1,29,157.5,30,1,2,1,2,3,6,84,2,16,6
"17",2,4,4,1,73,1,21,29,61,6,3,24,2,52,2,54,21,14,3,12,1,1,10,5,29,46,9,3,2,3,7,5,150,86.5,7,1,2,1,3,94,1,1,1,2,6,1,165.5,23,6,8,478.5,7,44,3,5,3,9,1,6,36,3,13.5,3,3,3,34,2,112,6,4,4,8,11,5,8,1,1,2,207.5,1,4,3,20,1,128.5,15,2,48,23,2,5,542,2,12,40,12,23,10,225,241.5,2,1,2,22,183.5,34,13,4,1,26.5,4,13,12,6,71,188,32,6,13,128,9,32,7,180.5,88,2,3,64.5,35,32,6,1,446,2,15,7,9,11,8,1,31,22,1,2,5,2,6,1,22.5,13,22,3,1,3,6,27,28,387,19,2,6,15,155,2,7,1,6,21,36,322,2,1,199.5,28,1,2,5,66,230,3,4,619,67,47,35,8,2,2,1,38.5,6,41,119.5,4,1,2,246.5,4,12,11
"18",5,20,1,12,164,5.5,14,38,36,40,88,32,15,57.5,94,103,125,45,31,15,38,11,679,102,30,5,35,122,26,76.5,810,1,110,216,3,2,44,13,37,67.5,10,128,16,6,7,4,74,294,88,10,113.5,42,41,1,13,6,140,63,62,306.5,870,7,61,20,12.5,54,5,4,63,34,13,6,59,158.5,23,38,42,58,36,163,8,1,91,13,7,19,3,144.5,325,20,145.5,308,120,5,57,47,2,79,1,438,1,3,50,9,204,16,21,14,138,23.5,17,158.5,61,62,17,324,900,51,21,9,4,335,31,879,3,28,135,30,50,1,83,31,44,22,4,21,26,33,457,389,27,9,17,75,238,1,105,8,33,40,240.5,1,22,68,423,2,21,223,62,16,1,19,17,3,14,10,212,2,5,106.5,8,30,4,425.5,88,52,2,6,22,33,38,102.5,28,6,37,13,10,19,2,97,7,552.5,77,1,93,366.5,1,5,15,49
"19",169,131,49,207,5,28,13,10,1,2,192,5,168,13,3,2,3,6,2,3,8,72.5,14,100,12,6,1,133,24.5,11,10,292,8,2,4,6,4,20,2,1,21,23,185,1,171,22,8,93.5,1,103,1,2,1,4,123.5,139,27,3,67,26,1,27,130,16,20,1,178,1,4,2,23,3,19,196,24,3,6,6,86,3,7,22,4,3,17,386,5,10,733,1,38,39,55,2,3,151,68,842.5,4,5,4,163,110,2,338,1,3,2,19,81,40.5,4,3,3,179,357.5,2,47,34,14,82,10,367,1,29,1,4,64.5,192,2,15,42,6,15,58,32,33,161,15,142,9,1,41,693.5,23,15,78,3,5,3,1,45,13,1,3,683,7,14,8,6,3,55,29,1,15,17,70.5,24,2,5,620,5,283.5,275.5,17,3,18,2,5,1,7,11,119,54,5,14,3,72,3,1,5,19,97,5,7,1,172,9,7,10
"20",1,3,27,78,51,25,1,13,94,22,258,351,1,1,4,1,7,4,1,1,105,2,1,1,2,2,4,1,21,38,8,29,6,20,1,4,1,2,1,115,3,17,2,13,2,16,281.5,13,41,2,4,6,2,2,41,2,29,4,11,35,4,1,2,6,11,16,3,29,1,1,11,1,4,13,26,6,3,30,1,147,1,41,32,49,1,1,1,1,1,9,1,1,4,13,35,7,1,1,87,1,111,220,83,1,1,2,69,5,20,4,1,9,1,4,69,1,522.5,1.5,37,10,5,1,4,30,1,3,44,7,2,5,1,37,2,8,1,5,1,1,3,3,7,4,88,17,1,67.5,5,342,2,1,63.5,85,39.5,4,1,4,8,221,6,4,42,28,3,5,1,3,51,15,30,20,9,11,13,7,3,88,123.5,12,11,9,20,24,1,37.5,1,1,5,10,398,12,46,1,7,3,4,266,9,3,2,2
"21",8,25,2,7,67,4,2,1,1,1,1,2,7,16,2,3,1,1,3,1,2,3,26,1,2,3,31,3,1,1,1,22,10,1,44,6,1,2,4,6,6,2,16,6,1,3,1,2,14,1,16,2,27,5,6,3,12,5,2,6,8,2,1,1,1,51,1,1,12,4,1,17,1,38,6,3,38,1,2,4,3,12,5,31,9,10,10,4,140,3,2,2,1,2,3,1,4,2,32,3,3,1,1,30,5,8,6,12,2,1,1,40,8,1,2,16,1,6,2,198,2,2,1,14,5,4,1,1,10,3,2,10,1,12,30,6,20,4,1,2,2,22,3,5,173,33,2,10,4,3,2,9,8,2,2,4,1,65,2,35,6,853,1,6,3,2,224,16,1,2,17,2,1,14,6,4,79,2,5,33,27,1,2,137,104,2,1,11,102,4,1,3,1,1,1,3,18,2,4,4
"22",2,6,3,1,135,2,9,20,61,3,4,11,2,10,1,47,11,2,1,8,1,1,8,4,13,21,3,2,2,2,6,6,43,81,4,2,4,1,3,97,1,1,1,2,3,1,77,19,2,4,609,5,20,4,3,1,1,1,1,49,2,6,3,5,7,35,2,25,2,3,3,10,14,4,4,1,3,2,145,1,4,3,1,1,70,5,1,15,4,2,6,352,2,7,59,6,12,4,96,165,2,2,2,11,183,11,5,4,1,6,5,6,4,4,58,34,7,4,8,111,28,40,4,162,77,2,3,6,4,10,4,1,342,1,4,7,9,3,7,1,5,7,1,3,2,2,3,1,6,7,8,2,1,4,5,19,17,211,16,5,4,7,21,2,7,1,3,3,13,358,1,3,170,18,1,2,8,75,131,1,3,455,39,31,71,10,4,1,1,6,2,12,140,3,2,2,54,1,3,1
"23",3,13,1,10,45,14,6,24,45,35,20,26,9,9,75,20,58,10,9,3,6,4,622,34,31,8,10,61,15,360,792,1,24,170,3,8,13,5,19,59,18,45,6,4,8,12,59,455,11,7,161,70,40,1,1,2,87,74,47,604,631,9,14,11,23,24,5,2,37,26,18,15,21,218,8,23,20,19,16,168,8,1,38,44,2,37,4,63,311,13,34,457,42,6,83,28,2,48,1,467,1,7,32,3,79,5,26,5,49,16,4,167,43,25,13,158,825,46,14,5,1,129,25,583,3,21,120,9,15,1,94,3,10,6,7,32,32,8,325,332,52,6,37,77,276,1,18,89,10,35,176,1,16,35,303,2,21,322,42,8,1,8,13,3,6,5,217,1,3,302,10,28,7,192,81,49,2,4,10,8,42,101,10,4,20,7,6,5,2,21,3,256,94,5,94,208,9,4,34,6
"24",55,128,12,269,1,10,5,12,3,2,70,1,44,4,3,1,2,11,5,4,3,45,13,44,3,2,1,107,7,8,3,64,1,2,5,5,6,7,2,1,7,16,114,1,224,2,3,49,1,25,1,1,1,3,60,40,4,4,109,12,9,48,273,16,6,1,70,3,6,2,11,7,19,122,3,2,4,11,14,2,6,18,6,2,12,111,5,2,591,1,5,28,9,1,2,395,20,598,4,7,6,80,35,2,176,1,3,1,23,265,33,14,2,2,43,342,2,43,6,4,43,8,308,1,21,1,4,40,121,2,6,22,15,13,25,13,14,84,13,13,7,2,11,482,9,58,61,5,2,2,1,14,4,1,3,235,9,3,1,4,5,15,11,1,2,11,55,4,2,13,473,1,159,150,4,1,5,1,6,2,1,18,269,6,4,8,3,20,3,1,5,9,61,4,5,1,304,6,17,5
"25",1,1,10,58,12,1,1,27,71,4,196,192,1,1,4,2,4,3,2,2,13,5,1,2,1,1,2,1,17,37,2,7,5,7,1,1,3,3,1,25,3,5,2,5,2,5,61,9,15,2,2,3,2,2,38,4,14,3,9,11,1,1,2,7,2,5,3,19,1,1,4,1,5,5,13,4,2,12,3,39,1,9,2,7,1,1,3,1,1,8,3,1,3,4,8,11,1,1,46,1,96,336,16,1,1,2,70,2,14,3,2,5,5,5,11,1,387,1,24,3,5,1,3,8,1,3,46,2,1,4,1,7,2,8,1,1,1,1,2,3,1,1,40,1,1,19,5,93,1,1,24,17,66,3,1,3,2,44,25,3,9,29,2,4,1,4,9,18,6,3,2,7,3,2,2,35,114,3,36,5,4,25,1,11,1,1,2,3,114,11,14,1,2,2,3,133,8,3,1,2
"26",6,19,2,6,51,5,3,1,1,1,1,2,6,53,2,3,1,1,5,1,2,7,21,2,1,3,27,4,1,1,1,29,17,2,40,8,2,2,4,4,10,2,19,6,1,2,1,4,23,1,19,1,15,7,19,4,7,9,1,8,8,4,1,1,1,55,1,2,19,3,1,7,1,40,21,3,55,1,3,5,3,8,5,24,9,8,18,3,209,5,11,3,1,2,1,1,4,2,98,4,7,1,1,71,6,10,5,15,2,1,2,20,11,1,4,17,1,10,6,251,2,2,1,17,8,4,1,2,5,3,2,15,1,9,101,5,27,2,1,2,3,18,3,3,211,19,1,8,5,2,4,7,6,2,2,3,1,52,1,34,6,938,1,4,2,2,493,9,1,1,12,2,1,14,4,5,47,2,15,53,18,1,2,251,92,2,1,18,94,7,1,3,1,1,2,4,38,2,4,12
"27",3,2,3,1,106,1,11,29,66,3,3,10,2,13,1,31,9,4,1,7,1,1,8,3,16,29,2,2,2,2,2,3,64,75,4,1,3,1,3,103,1,1,1,2,3,1,64,15,2,5,448,7,64,4,4,1,1,1,2,37,2,13,2,4,3,34,2,22,2,4,3,8,25,3,3,1,1,3,127,1,4,2,3,1,127,5,1,14,4,2,3,352,2,8,56,4,19,4,101,129,2,2,2,15,144,18,6,6,1,10,4,2,5,6,33,34,23,5,9,109,9,30,4,186,81,3,3,11,7,9,3,1,333,1,7,8,8,5,6,1,12,20,1,1,2,2,4,1,8,9,8,2,1,4,10,30,20,215,15,5,3,6,49,3,6,3,2,4,16,286,1,3,187,16,1,3,4,67,102,2,1,395,45,34,58,9,4,2,1,5,2,15,128,2,1,2,70,1,3,1
"28",4,10,1,9,74,11,12,23,35,59,17,19,28,9,115,38,100,16,14,5,22,2,761,68,33,7,7,54,22,196,951,1,101,170,5,3,15,5,21,89,15,57,10,4,11,7,115,447,32,13,109,49,72,1,1,2,99,87,72,362,749,7,24,16,16,45,5,1,28,22,18,16,33,164,8,24,23,83,14,237,9,1,41,37,2,27,4,92,357,16,42,325,74,6,46,38,2,111,1,549,1,3,35,3,107,6,20,5,45,15,8,106,50,34,35,143,875,78,14,5,1,260,31,502,2,14,67,8,26,1,208,3,15,6,6,20,15,8,344,380,69,5,36,90,238,1,30,34,20,22,130,1,12,57,318,2,21,236,77,10,1,18,10,2,8,8,131,1,3,228,9,29,7,212,91,35,2,4,8,26,32,110,12,3,28,13,6,8,2,60,4,258,88,5,133,203,4,4,25,17
"29",65,218,16,187,1,7,4,9,3,2,90,1,123,27,3,2,2,11,3,3,5,54,9,51,5,2,1,142,5,8,3,99,2,1,3,5,11,8,2,1,5,12,127,1,140,4,3,44,1,44,1,2,1,2,39,37,6,4,126,20,10,35,157,17,13,1,203,3,15,2,9,5,11,134,4,2,2,9,33,2,6,20,2,2,18,120,5,5,610,1,8,31,11,1,3,317,56,621,5,6,4,75,90,2,199,1,2,1,46,128,23,9,2,3,69,312,2,63,7,3,37,6,201,1,18,1,4,48,206,2,4,41,16,22,33,21,19,75,13,24,5,2,19,485,6,32,53,3,3,3,1,41,4,1,3,477,12,3,2,3,5,41,18,1,7,20,88,5,2,7,487,1,184,130,3,2,15,1,3,3,3,12,165,14,4,6,3,93,3,1,3,23,84,3,6,1,198,7,16,6
"30",1,6,11,61,34,3,1,16,79,8,285,389,1,1,4,1,4,3,2,2,30,4,1,1,2,1,3,1,8,25,5,6,4,5,1,2,1,4,1,38,3,14,2,7,2,6,118,7,19,2,3,3,2,3,50,3,10,3,7,16,1,1,3,7,7,5,3,24,1,1,4,1,2,6,19,4,5,12,1,57,1,32,6,13,1,1,2,1,1,9,2,1,4,5,10,10,1,1,81,1,87,316,28,1,1,2,57,3,12,3,1,5,4,4,14,1,502,1,20,2,5,1,3,10,1,2,47,1,1,4,1,14,2,15,1,1,1,1,3,3,1,1,54,4,1,39,7,223,1,1,28,22,37,3,1,4,3,53,24,4,13,17,2,6,1,1,15,11,9,5,11,5,3,2,2,125,73,3,22,6,4,19,1,12,1,1,2,7,222,8,28,1,3,4,5,152,3,3,1,2
"31",4,42,2,4,149,2,4,1,3,1,2,2,4,9,2,3,1,1,5,4,2,13,19,1,2,5,41,2,1,1,1,69,26,3,71,3,9,2,5,20,5,5,28,3,1,2,1,1,32,1,2,1,16,8,13,2,2,28,1,13,74,9,2,1,1,15.5,1,1,9,3,3,5,1,61,54,3,66,2,3,12,2,13,1,7,6,6,11,4,429,11,3,4,1,4,4,1,10,2,161,7,7,1,1,131,4,58,6,20,7.5,1,2,4,5,1,2,5,3,5,7,215,1,2,2,6,32.5,8,1,2,5,4,1,13,1,9,97,1,89.5,3,2,2,6,32,3,2,43,15,1,32,3,4,2,6,4,2,1,1,1,93,4,46,3,721,1,5,3,2,241,43,1,2,37,4,1,56,9,5,64,2,17,40,6,1,2,78,77,2,1,9,48,27,4,3,2,1,3,5,99,5,4,18
