"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",112,3,1,145,43,87,3,3,41,1,23,156,10,87,11,35,1,117,150,83,7,15,5,46,1,7,12,11,1,245,193,21,26,2,6,946,11,1,4,1,163,1,49,12,3,211,2,8,174,2,147,8,17,121,7,489,26,102,1,643,27,16,1,25,2,1,4,37,27,201,9,249,14,23,1,9,67,18,53,39,5,33,12,13,7,93,7,23,3,7,155,48,1,12,1,3,2,5,47,278,466,10,10,67,465,160,134,369,10,23,169,15,19,16,2,9,235,1,14,2,8,384,300,1,6,10,6,17,244,18,10,31,71,139,20,5,110,143,1,1,4,4,2,3,758,54,18,444,1,2,94,3,18,10,2,91,31,12,31,1,5,171,38,16,3,28,335,7,2,66,8,15,17,38,121,149,62,2,1,190,581,2,12,25,5,13,80,2,11,42,36,5,21,1,124,5,35,8,124,8
"12",1,39,11,1,536,36,2,52,36,21,6,105,13,11,3,7,47,50,9,39,1,1,14,23,3,5,471,19,196,44,495,281,51,3,48,14,166,2,7,6,11,35,16,2,26,106,11,84,53,112,60,35,2,90,217,2,79,59,40,1,56,2,186,230,3,3,6,5,3,7,121,1,1,88,6,18,4,31,1,63,3,26,122,40,75,181,34,68,120,381,161,13,4,5,31,17,140,6,3,140,266,56,32,106,11,233,124,2,1,46,38,10,54,56,9,2,573,352,9,643,48,7,13,50,8,6,226,596,68,153,9,6,64,6,7,39,17,195,12,2,625,28,35,20,29,394,8,170,89,3,25,6,24,4,106,101,8,220,2,29,1,2,128,1,35,1,13,58,78,96,806,22,52,30,5,4,4,552,46,30,7,1,68,174,92,3,97,5,3,3,1,201,22,162,8,18,13,44,1,121
"13",11,1,9,9,850,289,1,234,42,61,105,1,19,9,1,1,79,38,144,11,80,2,594,410,22,3,220,123,166,847,416,69,19,261,167,1,3,44,359,600,117,378,427,43,7,80,59,216,309,141,150,749,39,5,3,5,490,61,230,187,425,52,66,179,1,229,11,59,470,4,2,59,3,307,22,11,28,2,27,155,323,2,29,546,1,32,50,230,12,160,287,102,40,20,11,6,7,54,102,164,12,52,3,234,143,75,126,381,234,189,52,134,39,61,822,31,89,548,792,527,1,15,133,189,23,44,7,34,3,67,12,58,381,34,607,305,49,165,141,468,19,84,511,190,40,31,12,325,270,72,7,37,3,30,1,243,3,39,76,25,6,260,217,82,37,9,87,2,7,12,5,323,40,116,31,23,116,391,2,40,56,9,119,12,400,18,153,4,10,25,26,712,16,17,19,282,147,2,22,152
"14",178,179,31,264,50,1,100,44,102,11,474,73,142,30,107,9,3,83,1,2,31,502,556,20,363,12,33,99,87,94,57,20,28,1,5,87,90,6,2,72,12,109,11,26,137,9,305,4,10,214,17,50,190,14,36,21,1,1,354,362,17,76,463,4,642,78,30,2,4,1,34,32,7,26,7,6,2,3,92,46,11,97,194,43,662,251,6,257,129,40,21,63,6,150,97,15,83,237,84,34,9,1,8,63,148,112,33,6,147,9,2,1,2,3,39,1,3,104,18,5,30,2,273,21,44,15,1,49,77,1,8,43,6,69,26,265,1,88,34,309,60,7,72,40,71,131,28,28,12,8,205,221,1,6,16,42,4,34,97,9,9,100,17,21,1,25,4,200,6,130,296,31,345,8,1,52,122,46,82,144,181,187,303,6,18,54,6,44,50,4,64,287,6,7,16,185,152,30,20,96
"15",63,30,86,75,4,118,66,21,52,3,18,27,27,58,227,12,2,179,4,1,165,393,1,1,2,26,9,2,3,26,7,1,3,19,1,2,16,11,8,10,3,319,27,22,55,3,479,1,2,1,20,54,13,4,57,10,171,15,53,146,2,3,9,126,35,9,101,447,1,2,222,3,20,56,48,1,243,16,2,31,1,21,33,19,141,3,94,1,14,2,181,4,31,1,7,4,94,3,98,1,6,40,16,1,1,23,4,5,8,200,298,270,116,4,48,69,6,5,5,7,133,1,65,8,9,5,9,4,43,107,1,16,33,25,2,2,4,2,6,46,1,15,3,1,2,153,3,22,10,10,5,1,11,3,14,63,7,49,11,13,111,3,1,90,4,8,60,227,50,4,1,2,143,9,4,147,2,99,34,2,1,11,5,145,11,4,1,15,134,1,68,1,3,32,21,17,2,1,7,123
"16",25,7,4,1,215,50,23,1,1,1,5,1,19,288,1,38,1,87,65,17,9,3,268.5,2,6,6,22,18,1,4,7,128.5,19,7,19,51,7,2,4,65,259,3,187,25.5,2,9,1,3,23,2,55.5,11,8,6,12,339,44,105,1,99,10,12,2,2,3,5,1,2,23,12,1,11,154,88.5,16,3,769.5,1,20,406,5,4,23,3,43,162,7,9,429,11,11,3,1,118,1,1,4.5,3,72,132,160,1,1,13,36,266.5,201,149,2,1,4.5,1,4,8,1,90.5,16,3,115.5,326.5,1,18,23,36,77,29,1,2,6,75,2,3,6,565.5,83.5,1,411.5,41,5,7,16,6,1,6,185,420,184,24.5,6,17,4,15,22,3,1,35,3,181,8,14,12,306,1,5,2,4,54,53,1,1,1,2,15,51,14,75,4,1,40,610,507.5,4,8,160,31,12,9,14,64,52,5,34,253,2,3,4,101.5,1,45,28
"17",2,3,3,9,264,26,5,5,53,2,1,15,1,14,2,286,19,14,1,10,1,1,72,362.5,20,4,9,3,5,29,44,170,196,15,63,1,19,1,2,88,47,4,2,2,60.5,2,110,26,67,1,189,166,5,9,378,33,14,31,10,14,8,4,3,408,192,1,3,18,21,5,21,5,1,27,2,5,16,20,12,163,2,6,12.5,6,246,2,2,78,69,6,41,124.5,2,7,36.5,43,3,4,214.5,70,39.5,2,4,203.5,23.5,10,230,41,1,69.5,12,79,1,2,94,32,48,701,67,409,153,101,123,8,95,2,33,456,32,49,6,26,914,5,12,10,3,52,7,1,28,36,2,43,9,1,2,3,123,3,13,1,9,4,267.5,25,31,736,2,3,1,50,618,2,8,1,50,54,37,898,33,11,570,67,196.5,1,7,398,137.5,30,75,1,95,69,581,74.5,28,1,9,6,3,163,32.5,61.5,20,41.5,31,15,1,46
"18",6,1,1,106,471.5,12,3,34,3,100,9,186,60,372,48,20,213,17,68,57,7,9,853,390,35.5,1,119,5,48,662,818,30,34.5,892.5,55,7,49,183,258.5,170,14,166.5,19,70,6,192,54,140.5,81,441,121,74,40,4,1,75,815,12,126,790,270,85,23,32,61,48,11,13,311,108,3,100,10,136,62,12,60,462,87,427,8,2,6,164.5,2,43,8,90,112,523,213,366.5,3,3,7,4,60,222.5,2,716,16,3,130,134,186,18,64,420.5,4,12,230,168,14.5,18,476.5,492,173,76,330,40,7,390,7,393,42,544,199,12,11,63,117,81,27,41,3,149,34,21,59,230,128,19,445,266,26,11,35,136,131.5,124,142,2,73,27,432,17,146,268.5,710,20,5,102,10,3,15,64,278,20,26,465,23,103,5,236,228,9,269.5,23,34,10,29,46,160,49,62,17,39,2,13,56,14,382,22,23,381,367,103,19,72,24
"19",86,192,26,176,1,2,9,29,4,23,122,12,13,27,4,2,4,1,19,2,2,49,82,125,63,2,5,6,17,8,52,70,45,1,5,21,1,10,17,5,3,196,8,1,177,6,20,6,3,699.5,1,1,1,7,2,97,9,4,234,29,65,16,115,1,6,4,47,8,3,1,6,2,3,58,9,1,1,2,244.5,1,4,27,46,1,199,102,5,10,141,2,57,2,15,148,2,247,101.5,80,128,7,4,20,26,4,98,1,7,1,60,11,1,2,56,1,19,1,1,514,303,10,3,1,29,2,20,3,2,90,25,1,3,27,1,7,5,24,10,14,3,159,17,5,63,3,2,23,48,2,2,4,111,6,42,1,2,39,2,1,82,1,36,94,147.5,1,1,5,12,10,20,7,60,4,577,118,28,2,12,2,1,42,158,45,175,13,2,10.5,12,18,2,1,7,238.5,5,1,2,2,288.5,169,2,5
"20",1,9,162.5,22,123,13,1,75,22,8,82,80.5,3,3,21,1,3,2,3,5,6,109,1,1,2,5,1,2,4,5,3,17,1,132,1,3,11.5,3,1,4,1,20,1,4,1,1,56,2,1,4,2,3,2,1,8,2,32,1,6,21,1,6,1,28,12,7,21,26.5,1,2,60,1,4,19,1,2,4,30,1,9,1,121,3,14,1,1,1,1,6,1,4,1,5,1,3,12,58,1,108,1,8,311.5,3,1,1,2,1,3,9,6,2,107,5,3,10,2,93,1,1,22,17,4,6,11,1,1,29,1,26,3,1,25,3,1,1,2,2,1,1,2,5,4,6,12,1,356,5,8,1,9.5,3,3,78,2,3,1,6,17,70,2,4,55,2,4,3,2,19,2,89,3,5,1,4,1,1,13,1,4,29,1,2,389,4,105,1,4,1,12,14,3,2,1,2,4,1,11,6,2,6,93
"21",16,2,3,1,456,21,10,1,2,1,2,3,23,291,2,17,3,23,5,3,5,2,368,2,4,4,37,17,1,3,3,77,3,2,15,81,6,1,4,37,161,2,57,9,3,4,1,3,5,3,25,5,9,18,7,383,47,40,1,57,3,6,2,1,3,8,1,1,3,8,1,6,82,132,8,3,739,1,4,396,4,9,7,6,14,155,4,5,415,5,6,2,1,43,1,1,4,7,17,38,59,1,2,11,8,177,437,53,3,1,4,1,3,5,1,74,3,2,119,129,1,10,66,24,5,58,1,2,4,6,2,14,3,477,46,3,421,25,4,6,21,4,1,4,96,219,56,10,3,7,2,8,16,3,3,13,2,167,3,15,8,159,2,13,2,3,75,51,1,1,2,3,11,163,2,11,9,3,14,539,201,3,4,22,22,2,5,25,66,32,3,33,304,3,2,2,83,2,59,13
"22",2,5,2,4,176,10,2,3,13,3,1,6,1,3,3,387,14,3,1,12,2,1,61,233,3,6,7,3,9,2,55,174,108,3,19,1,26,3,2,192,26,1,2,2,20,2,90,26,27,1,291,202,3,6,183,4,5,15,5,77,11,7,3,156,210,5,2,35,6,4,16,3,1,26,5,4,25,42,21,36,2,3,12,16,244,2,2,91,15,6,48,202,5,3,24,58,7,3,274,79,5,2,9,72,7,6,99,10,1,78,8,27,1,3,70,22,12,544,29,136,229,78,23,3,50,2,15,168,17,45,5,3,774,3,11,4,2,43,7,1,20,8,2,15,3,3,3,8,114,4,25,1,3,5,46,35,23,529,2,3,1,10,285,4,7,1,5,34,24,906,140,12,374,13,73,1,3,205,127,9,45,1,63,62,855,17,6,1,1,5,2,134,45,78,4,9,7,11,1,52
"23",3,1,1,76,403,26,5,26,4,23,12,69,32,270,41,28,222,11,22,38,4,4,930,118,18,2,105,5,25,488,710,9,19,752,31,15,77,36,97,58,29,380,12,165,10,265,40,257,52,205,99,104,13,2,1,35,861,19,99,815,125,53,31,21,18,19,5,7,272,58,7,63,16,111,18,5,111,565,42,314,6,4,9,100,2,27,17,44,177,550,71,385,7,2,9,12,5,234,5,707,12,6,247,60,179,23,14,404,7,9,106,223,21,17,256,602,101,35,371,28,3,343,14,550,26,796,446,5,7,61,67,28,30,36,6,63,59,5,111,115,72,11,296,312,39,2,15,247,99,241,124,3,58,13,516,3,115,296,501,40,4,34,6,1,13,24,318,3,35,661,52,30,2,332,111,8,152,62,31,28,72,94,196,37,85,4,10,2,9,14,12,288,46,43,351,513,24,23,94,10
"24",19,49,8,400,1,1,3,4,1,19,18,4,3,2,9,2,1,1,4,1,1,16,74,27,8,1,2,4,11,5,11,54,4,1,5,3,2,9,3,3,5,68,3,3,84,3,8,17,2,607,1,1,1,5,2,118,8,2,182,8,88,9,127,2,5,2,19,4,2,1,6,2,3,10,2,1,1,4,58,1,3,2,21,1,112,53,3,2,38,1,10,3,2,60,2,168,60,28,39,3,2,10,7,2,25,1,5,2,79,3,2,2,14,1,27,3,1,509,130,6,2,1,82,1,4,3,2,8,35,1,3,6,1,1,2,8,3,29,2,14,3,2,20,7,2,11,11,4,2,1,68,5,6,1,2,9,1,1,34,2,57,54,125,2,1,4,3,2,5,5,32,2,245,167,37,2,4,1,1,10,174,31,74,1,2,3,4,10,4,1,7,70,5,1,3,1,81,74,4,1
"25",1,3,17,3,199,5,1,23,9,7,15,128,2,1,4,1,2,2,2,4,3,48,1,1,1,3,1,1,3,1,1,3,1,98,1,2,31,2,1,2,1,14,1,1,1,1,5,1,1,2,3,2,2,1,3,1,33,1,2,3,1,1,1,18,1,6,6,11,1,2,9,1,2,5,1,2,2,5,1,5,1,70,1,3,1,1,1,1,1,2,2,1,3,1,3,5,57,1,48,1,3,135,1,1,1,2,1,1,4,2,1,14,2,2,2,1,64,1,2,2,14,2,1,2,1,1,5,1,2,2,1,18,2,2,1,1,1,1,1,2,1,1,3,6,1,161,1,14,1,2,3,2,59,2,1,1,3,6,8,1,2,36,1,3,3,2,2,1,26,2,1,1,1,1,1,7,1,2,52,1,1,156,1,12,1,1,1,3,2,2,1,1,1,2,1,3,1,1,2,46
"26",11,2,6,1,441,22,7,1,2,1,2,3,24,348,1,20,2,26,10,6,3,2,213,3,3,3,12,34,1,1,4,45,4,2,9,189,6,1,3,38,166,1,63,9,2,3,1,3,6,3,26,4,5,12,6,465,40,41,1,67,3,7,1,1,1,11,1,1,6,9,1,5,92,124,8,3,620,1,6,601,4,8,6,3,22,132,4,10,768,3,8,2,1,47,1,1,2,6,13,31,83,1,1,14,13,240,325,62,2,1,3,1,2,5,1,83,4,2,126,132,1,13,40,16,12,55,2,2,3,7,2,3,2,448,62,1,389,18,4,6,15,2,1,3,107,178,49,16,3,8,5,6,11,3,1,17,2,90,3,11,5,305,1,5,2,3,179,52,1,1,1,2,9,122,4,31,7,2,12,564,255,3,3,46,22,1,3,22,61,30,3,14,258,2,2,2,124,2,57,8
"27",2,4,2,3,248,8,2,2,15,3,1,5,1,5,2,302,11,4,1,10,1,1,49,198,4,6,9,3,4,3,35,178,117,4,22,1,14,2,2,118,15,2,2,1,37,2,65,22,22,1,422,191,3,6,217,8,10,17,6,44,7,5,3,174,215,4,2,22,7,5,14,3,3,15,4,4,16,34,11,33,2,1,8,11,230,2,1,76,19,5,49,138,4,4,18,57,11,3,237,55,6,2,5,72,6,9,158,13,1,58,7,22,1,3,63,18,55,494,27,201,175,71,20,3,51,2,16,261,13,29,5,5,977,1,9,3,1,47,5,1,26,13,2,9,4,2,3,4,90,1,59,1,2,4,83,34,20,441,1,3,1,10,461,3,7,1,7,49,14,887,92,7,446,12,90,1,3,204,90,10,36,1,49,71,688,22,4,1,1,5,1,230,25,57,5,10,5,8,1,35
"28",3,1,1,45,339,21,3,25,4,35,8,96,34,218,27,22,224,12,38,20,7,3,853,193,9,2,91,6,63,634,717,15,20,778,31,5,62,48,133,56,26,261,14,187,9,136,38,308,62,352,77,87,13,2,1,29,822,18,86,769,167,40,39,25,17,19,3,7,332,38,4,72,15,103,19,6,85,552,41,369,6,2,7,122,1,15,15,62,209,466,100,396,11,2,6,10,7,207,2,922,7,4,230,46,144,23,13,506,6,6,135,180,14,16,318,704,147,42,276,28,3,454,5,486,13,690,339,4,10,62,51,28,35,26,4,46,30,10,120,137,62,12,405,289,27,1,14,127,101,147,98,5,43,15,349,2,145,332,411,21,2,54,4,1,16,37,276,2,20,618,47,22,2,229,98,9,134,40,31,40,40,63,136,30,65,9,14,2,9,19,11,412,27,36,219,656,25,18,56,9
"29",18,99,14,294,1,1,9,5,1,16,55,6,8,6,9,2,1,1,7,1,2,36,79,58,16,1,7,4,15,9,33,76,8,1,4,3,1,8,4,3,4,111,6,3,70,5,9,8,2,605,1,1,1,5,2,106,4,2,268,11,51,12,172,2,8,2,28,4,2,1,5,2,2,13,3,2,1,4,139,1,3,7,39,1,171,45,3,3,42,2,36,3,2,66,2,187,136,36,53,5,2,7,6,2,26,1,3,1,95,3,1,2,15,1,20,2,1,565,261,5,2,1,66,1,3,3,1,25,65,1,3,12,1,2,2,15,3,58,2,25,4,3,34,6,2,12,29,2,2,4,46,7,7,1,2,19,1,4,100,2,61,50,284,2,1,9,2,4,24,7,58,4,552,195,22,2,49,1,2,12,158,51,61,1,2,3,6,16,2,1,8,149,7,1,3,1,77,57,3,1
"30",1,8,21,6,189,7,1,20,7,7,33,137,2,1,4,1,3,2,2,5,5,80,1,1,1,5,1,1,3,4,2,3,1,104,1,2,13,3,1,2,1,108,1,2,1,1,17,1,1,2,3,2,2,1,8,1,27,1,2,16,1,3,2,27,2,6,6,23,1,2,10,1,1,6,1,1,3,7,1,6,1,91,4,4,2,1,2,1,1,1,1,1,3,1,3,5,56,1,58,1,4,136,2,1,1,2,1,2,3,4,2,61,3,2,3,1,106,1,3,4,22,2,2,2,1,1,8,1,7,2,1,23,6,3,1,2,2,1,1,2,1,1,3,7,1,235,1,11,1,2,3,2,53,2,3,1,5,18,23,1,3,38,2,4,3,2,3,1,41,2,2,1,1,1,1,14,1,4,99,1,2,178,1,50,1,2,1,4,5,2,2,1,1,3,1,6,3,1,2,91
"31",53,14,6,1,19,10,12,1,3,1,3,1,4,198,1,36,1,40,13,15,6,3,177,2,3,6,10,23,1,1,2,30,6,5,5,40,5,1,4,78,180,2,38.5,9,1,3,3,3,11,2,11,5,7,8,13,405,38,112,1,125.5,21,6,1,2,1,4,1,1,6,9,1,4,105,87,20,3,296,1,7,447,4,3,3,3,6,44,9,28,725,4,13,2,1,62,1,1,10,6,5,35,132,2,1,12,4,339,300,55,2,1,22,1,9,11,2,37.5,51,2,300,170.5,2,4,21,13,38,15,1,2,4,32,2,5,2,345.5,102,1,333.5,57,2,28,11,2,1,1,87,27,17,12,2,6,1,6,10,2,1,5,1,211,3,8,4,608,2,6,2,5,42,84,1,1,1,2,7,115,9,101,5,3,5,545,494,2,5,35,20,4,2,10,70.5,21,4,38,230,1,4,5,187,2,37,7
